Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/account,account,additionalData.ready.shortcuts.calendar.title,Economic calendar,Calendario económico,,Pendiente,
componentes/account,account,additionalData.ready.shortcuts.news.description,Live coverage and analysis from the FXStreet team,Cobertura y análisis en directo del equipo de FXStreet,,Pendiente,
componentes/account,account,additionalData.ready.shortcuts.news.title,Latest news,Últimas noticias,,Pendiente,
componentes/account,account,additionalData.ready.title,Your account is ready!,¡Tu cuenta está lista!,,Pendiente,
componentes/account,account,additionalData.skip,Skip this step,Omitir este paso,,Pendiente,
componentes/account,account,additionalData.stepLabels.step1,Tell us about you,Cuéntanos sobre ti,,Pendiente,
componentes/account,account,additionalData.stepLabels.step2,Set your Email subscriptions,Configura tus suscripciones de correo,,Pendiente,
componentes/account,account,additionalData.stepLabels.step3,Setup complete,Configuración completada,,Pendiente,
componentes/account,account,back,Back,Atrás,,Pendiente,
componentes/account,account,close,Close,Cerrar,,Pendiente,
componentes/account,account,continueWithApple,Continue with Apple,Continuar con Apple,,Pendiente,
componentes/account,account,continueWithGoogle,Continue with Google,Continuar con Google,,Pendiente,
componentes/account,account,email,Email,Correo electrónico,,Pendiente,
componentes/account,account,fields.createPasswordPlaceholder,Create your password,Crea tu contraseña,,Pendiente,
componentes/account,account,fields.email,Email,Correo electrónico,,Pendiente,
componentes/account,account,fields.emailPlaceholder,Your Email address,Tu correo electrónico,,Pendiente,
componentes/account,account,fields.hidePassword,Hide password,Ocultar contraseña,,Pendiente,
componentes/account,account,fields.password,Password,Contraseña,,Pendiente,
componentes/account,account,fields.passwordPlaceholder,Enter your password,Introduce tu contraseña,,Pendiente,
componentes/account,account,fields.passwordRequirements,Must be at least {min} characters long with letters and numbers,"Debe tener al menos {min} caracteres, con letras y números",,Pendiente,
componentes/account,account,fields.showPassword,Show password,Mostrar contraseña,,Pendiente,
componentes/account,account,forgotPassword.description,Enter your email address account and we'll send you a link to reset your password.,Introduce el correo electrónico de tu cuenta y te enviaremos un enlace para restablecer tu contraseña.,,Pendiente,
componentes/account,account,forgotPassword.errors.unexpected,Something went wrong. Please try again.,Algo ha salido mal. Inténtalo de nuevo.,,Pendiente,
componentes/account,account,forgotPassword.sentDescription,We've sent a password reset link to your account,Hemos enviado un enlace para restablecer tu contraseña a tu cuenta,,Pendiente,
componentes/account,account,forgotPassword.sentTitle,Check your email,Revisa tu correo,,Pendiente,
componentes/account,account,forgotPassword.submit,Send reset link,Enviar enlace,,Pendiente,
componentes/account,account,forgotPassword.title,Forgot password?,¿Olvidaste tu contraseña?,,Pendiente,
componentes/account,account,login.emailConfirmed,Your account has been verified. Log in to continue.,Tu cuenta ha sido verificada. Inicia sesión para continuar.,,Pendiente,
componentes/account,account,login.errors.invalidCredentials,Incorrect email or password. Please try again,Correo electrónico o contraseña incorrectos. Inténtalo de nuevo,,Pendiente,
componentes/account,account,login.errors.unexpected,Something went wrong. Please try again.,Algo ha salido mal. Inténtalo de nuevo.,,Pendiente,
componentes/account,account,login.forgotPassword,Forgot password?,¿Olvidaste tu contraseña?,,Pendiente,
componentes/account,account,login.metaDescription,Log in to your FXStreet account.,Inicia sesión en tu cuenta de FXStreet.,,Pendiente,
componentes/account,account,login.metaTitle,Log in to FXStreet,Inicia sesión en FXStreet,,Pendiente,
componentes/account,account,login.rememberMe,Remember me,Recuérdame,,Pendiente,
componentes/account,account,login.submit,Log in,Iniciar sesión,,Pendiente,
componentes/account,account,login.switchCta,Sign up,Regístrate,,Pendiente,
componentes/account,account,login.switchPrompt,Don't have a free account yet?,¿Aún no tienes una cuenta gratuita?,,Pendiente,
componentes/account,account,login.title,Log in,Iniciar sesión,,Pendiente,
componentes/account,account,or,or,o,,Pendiente,
componentes/account,account,resetPassword.confirmPassword,Confirm your new password,Confirma tu nueva contraseña,,Pendiente,
componentes/account,account,resetPassword.description,Set your password to manage your account,Establece tu contraseña para gestionar tu cuenta,,Pendiente,
componentes/account,account,resetPassword.errors.linkInvalid,This password reset link is no longer valid. Request a new one and try again.,Este enlace para restablecer la contraseña ya no es válido. Solicita uno nuevo e inténtalo de nuevo.,,Pendiente,
componentes/account,account,resetPassword.errors.mismatch,Confirmation doesn't match your password,La confirmación no coincide con tu contraseña,,Pendiente,
componentes/account,account,resetPassword.invalidLinkTitle,This link is no longer valid,Este enlace ya no es válido,,Pendiente,
componentes/account,account,resetPassword.metaDescription,Set a new password for your FXStreet account.,Establece una nueva contraseña para tu cuenta de FXStreet.,,Pendiente,
componentes/account,account,resetPassword.metaTitle,Reset your FXStreet password,Restablece tu contraseña de FXStreet,,Pendiente,
componentes/account,account,resetPassword.newPassword,Type your new password,Escribe tu nueva contraseña,,Pendiente,
componentes/account,account,resetPassword.savedDescription,Your password has been changed. Log in to continue.,Tu contraseña ha cambiado. Inicia sesión para continuar.,,Pendiente,
componentes/account,account,resetPassword.savedTitle,Password updated,Contraseña actualizada,,Pendiente,
componentes/account,account,resetPassword.submit,Save password,Guardar contraseña,,Pendiente,
componentes/account,account,resetPassword.title,Reset Password,Restablecer contraseña,,Pendiente,
componentes/account,account,signup.errors.emailExists,"Your account already exists. For security reasons, we have sent instructions to your email address.","Tu cuenta ya existe. Por motivos de seguridad, hemos enviado instrucciones a tu correo electrónico.",,Pendiente,
componentes/account,account,signup.errors.unexpected,Something went wrong. Please try again.,Algo ha salido mal. Inténtalo de nuevo.,,Pendiente,
componentes/account,account,signup.metaDescription,Create your free FXStreet account.,Crea tu cuenta gratuita de FXStreet.,,Pendiente,
componentes/account,account,signup.metaTitle,Sign up for FXStreet,Regístrate en FXStreet,,Pendiente,
componentes/account,account,signup.passwordStrong,Strong password! Don't ever share it.,¡Contraseña segura! No la compartas nunca.,,Pendiente,
componentes/account,account,signup.submit,Sign up,Regístrate,,Pendiente,
componentes/account,account,signup.switchCta,Log in,Iniciar sesión,,Pendiente,
componentes/account,account,signup.switchPrompt,Already have an account?,¿Ya tienes una cuenta?,,Pendiente,
componentes/account,account,signup.terms,"By signing up, you accept <terms>FXStreet's Terms of Service and Privacy Policy</terms>","Al registrarte, aceptas <terms>las Condiciones del servicio y la Política de privacidad de FXStreet</terms>",,Pendiente,
componentes/account,account,signup.title,Sign up,Regístrate,,Pendiente,
componentes/account,account,signupSent.availableAgain,Available again in {countdown},Disponible de nuevo en {countdown},,Pendiente,
componentes/account,account,signupSent.instructions,Please click the link we just sent to verify your email and continue the registration process. It may take up to five minutes to arrive - check spam or junk if you do not see it.,Haz clic en el enlace que acabamos de enviarte para verificar tu correo electrónico y continuar con el registro. Puede tardar hasta cinco minutos en llegar; revisa la carpeta de spam si no lo ves.,,Pendiente,
componentes/account,account,signupSent.resend,Resend activation link,Reenviar enlace de activación,,Pendiente,
componentes/account,account,signupSent.sentTo,A verification link has been sent to:,Hemos enviado un enlace de verificación a:,,Pendiente,
componentes/account,account,signupSent.title,Thank you for signing up!,¡Gracias por registrarte!,,Pendiente,
componentes/account,account,social.errors.unexpected,We couldn't sign you in. Please try again.,No hemos podido iniciar tu sesión. Inténtalo de nuevo.,,Pendiente,
componentes/paywall,paywall,login,Login,Iniciar sesión,,Pendiente,
componentes/paywall,paywall,or,or,o,,Pendiente,
componentes/paywall,paywall,paywallSectionButtonLabel,Subscribe to Premium,Suscríbete a Premium,,Pendiente,
componentes/paywall,paywall,paywallSectionDescriptionText,Start your subscription and get access to all our original articles.,Inicia tu suscripción y accede a todos nuestros artículos originales.,,Pendiente,
componentes/paywall,paywall,paywallSectionHeadingText,You have reached your limit of {count} free articles for this month.,Has alcanzado tu límite de {count} artículos gratuitos este mes.,,Pendiente,
componentes/paywall,paywall,remainingArticlesAfter,left this month.,este mes.,,Pendiente,
componentes/paywall,paywall,remainingArticlesBefore,You have,Te quedan,,Pendiente,
componentes/paywall,paywall,remainingArticlesCount,{count} free articles,{count} artículos gratis,,Pendiente,
componentes/paywall,paywall,signIn,Sign In,Iniciar sesión,,Pendiente,
componentes/paywall,paywall,upgrade,Upgrade,Suscríbete,,Pendiente,
componentes/premium,premium,advantages.description,"You like what you see for free, and we're sure you'll be excited by our exclusive benefits.","Te gusta lo que ves gratis, y estamos seguros de que nuestras ventajas exclusivas te entusiasmarán.",,Pendiente,
componentes/premium,premium,advantages.featuresLabel,Features:,Características:,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[0].included,true,true,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[0].label,News,Noticias,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[1].detail,With ads,Con anuncios,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[1].included,true,true,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[1].label,Economic Calendar,Calendario económico,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[10].included,false,false,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[10].label,Trade alerts & mobile app,Alertas de trading y app móvil,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[2].detail,Limited & Read only,Limitadas y solo lectura,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[2].included,true,true,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[2].label,Event live coverages,Coberturas de eventos en directo,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[3].detail,Limited,Limitados,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[3].included,true,true,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[3].label,Live webinars,Webinars en directo,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[4].included,false,false,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[4].label,Instant access to analysts,Acceso inmediato a los analistas,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[5].included,false,false,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[5].label,Signals & trade plans,Señales y planes de trading,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[6].included,false,false,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[6].label,Smart Money Concepts (SMC),Smart Money Concepts (SMC),,Pendiente,
componentes/premium,premium,advantages.freeFeatures[7].included,false,false,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[7].label,Trader's room,Sala del trader,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[8].included,false,false,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[8].label,Perks for longtime users,Ventajas para usuarios veteranos,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[9].included,false,false,,Pendiente,
componentes/premium,premium,advantages.freeFeatures[9].label,24/7 access to recorded videos,Acceso 24/7 a los vídeos grabados,,Pendiente,
componentes/premium,premium,advantages.freePlanName,Free Plan,Plan gratuito,,Pendiente,
componentes/premium,premium,advantages.perMonth,/month,/mes,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[0].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[0].label,News,Noticias,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[1].detail,No ads,Sin anuncios,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[1].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[1].label,Economic Calendar,Calendario económico,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[10].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[10].label,Trade alerts & mobile app,Alertas de trading y app móvil,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[2].detail,Unlimited,Ilimitadas,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[2].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[2].label,Event live coverages,Coberturas de eventos en directo,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[3].detail,Unlimited,Ilimitados,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[3].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[3].label,Live webinars,Webinars en directo,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[4].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[4].label,Instant access to analysts,Acceso inmediato a los analistas,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[5].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[5].label,Signals & trade plans,Señales y planes de trading,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[6].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[6].label,Smart Money Concepts (SMC),Smart Money Concepts (SMC),,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[7].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[7].label,Trader's room,Sala del trader,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[8].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[8].label,Perks for longtime users,Ventajas para usuarios veteranos,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[9].included,true,true,,Pendiente,
componentes/premium,premium,advantages.premiumFeatures[9].label,24/7 access to recorded videos,Acceso 24/7 a los vídeos grabados,,Pendiente,
componentes/premium,premium,advantages.premiumPlanName,Premium Plan,Plan Premium,,Pendiente,
componentes/premium,premium,advantages.title,Premium Advantages,Ventajas Premium,,Pendiente,
componentes/premium,premium,alreadyMember.benefits[0],<strong>FXS Signals</strong> delivered daily,<strong>Señales FXS</strong> cada día,,Pendiente,
componentes/premium,premium,alreadyMember.benefits[1],More than <strong>20 different strategies</strong> applied,Más de <strong>20 estrategias distintas</strong> aplicadas,,Pendiente,
componentes/premium,premium,alreadyMember.benefits[2],Overseas <strong>community</strong>,<strong>Comunidad</strong> internacional,,Pendiente,
componentes/premium,premium,alreadyMember.benefits[3],<strong>Live &amp; recorded</strong> webinars,Webinars <strong>en directo y grabados</strong>,,Pendiente,
componentes/premium,premium,alreadyMember.benefits[4],Multi-device <strong>notifications</strong>,<strong>Notificaciones</strong> multidispositivo,,Pendiente,
componentes/premium,premium,alreadyMember.benefits[5],The <strong>most advanced trading tips and techniques</strong>,Los <strong>consejos y técnicas de trading más avanzados</strong>,,Pendiente,
componentes/premium,premium,alreadyMember.benefits[6],Dedicated <strong>teachers</strong> and <strong>experienced traders</strong>,<strong>Profesores</strong> dedicados y <strong>traders con experiencia</strong>,,Pendiente,
componentes/premium,premium,alreadyMember.cta,Go to FXStreet,Ir a FXStreet,,Pendiente,
componentes/premium,premium,alreadyMember.description,Don't miss out on your benefits:,No te pierdas tus ventajas:,,Pendiente,
componentes/premium,premium,alreadyMember.title,You're already an FXS Premium member,Ya eres miembro de FXS Premium,,Pendiente,
componentes/premium,premium,checkout.errorCta,Back to Premium,Volver a Premium,,Pendiente,
componentes/premium,premium,checkout.errorDescription,Something went wrong while preparing your subscription. Please try again.,Algo ha fallado al preparar tu suscripción. Vuelve a intentarlo.,,Pendiente,
componentes/premium,premium,checkout.errorTitle,We couldn't start your checkout,No hemos podido iniciar tu pago,,Pendiente,
componentes/premium,premium,checkout.redirecting,Taking you to the secure checkout…,Te llevamos al pago seguro…,,Pendiente,
componentes/premium,premium,cta.button,View Pricing,Ver precios,,Pendiente,
componentes/premium,premium,cta.description,Create your Premium account,Crea tu cuenta Premium,,Pendiente,
componentes/premium,premium,cta.title,Ready to partner with FXStreet?,¿Listo para asociarte con FXStreet?,,Pendiente,
componentes/premium,premium,experts.description,Meet the minds guiding you to smarter investments with expert analysis and insights,Conoce a las mentes que te guían hacia mejores inversiones con su análisis y experiencia,,Pendiente,
componentes/premium,premium,experts.items[0].bio,"Pablo merges his passions for economics and writing at FXStreet, where he also sheds light on how politics impact EUR/USD and much more.","Pablo une sus pasiones por la economía y la escritura en FXStreet, donde además explica cómo la política influye en el EUR/USD y mucho más.",,Pendiente,
componentes/premium,premium,experts.items[0].image,https://editorial.fxstreet.com/landingpages/AO/expert-pablo.png,https://editorial.fxstreet.com/landingpages/AO/expert-pablo.png,,Pendiente,
componentes/premium,premium,experts.items[0].name,Pablo Piovano,Pablo Piovano,,Pendiente,
componentes/premium,premium,experts.items[0].role,Macro-man,Macro-man,,Pendiente,
componentes/premium,premium,experts.items[1].bio,"Valeria Bednarik has been with FXStreet since 2005, churning out highly regarded analysis without missing a pip. Passionate about Forex, education and maths.","Valeria Bednarik forma parte de FXStreet desde 2005, publicando análisis de gran prestigio sin perderse un pip. Apasionada del Forex, la educación y las matemáticas.",,Pendiente,
componentes/premium,premium,experts.items[1].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-valeria.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-valeria.webp,,Pendiente,
componentes/premium,premium,experts.items[1].name,Valeria Bednarik,Valeria Bednarik,,Pendiente,
componentes/premium,premium,experts.items[1].role,Forex Queen,Forex Queen,,Pendiente,
componentes/premium,premium,experts.items[2].bio,The Pattern Expert. Ian is a Fibonacci fanatic. He has been in the game since 1987 and was Chief Technical Analyst at Signal Centre before joining FXStreet.,El experto en patrones. Ian es un fanático de Fibonacci. Lleva en esto desde 1987 y fue analista técnico jefe en Signal Centre antes de unirse a FXStreet.,,Pendiente,
componentes/premium,premium,experts.items[2].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-ian.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-ian.webp,,Pendiente,
componentes/premium,premium,experts.items[2].name,Ian Coleman,Ian Coleman,,Pendiente,
componentes/premium,premium,experts.items[2].role,Pattern monster,Pattern monster,,Pendiente,
componentes/premium,premium,experts.items[3].bio,A passionate Forex trader with profound technical and sentiment analysis knowledge and a fair touch of fundamental and quantitative analysis.,"Un apasionado del Forex con un profundo conocimiento del análisis técnico y de sentimiento, y un buen dominio del análisis fundamental y cuantitativo.",,Pendiente,
componentes/premium,premium,experts.items[3].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-khaled.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-khaled.webp,,Pendiente,
componentes/premium,premium,experts.items[3].name,Khaled Gad,Khaled Gad,,Pendiente,
componentes/premium,premium,experts.items[3].role,Sentiment Star,Sentiment Star,,Pendiente,
componentes/premium,premium,experts.items[4].bio,"Fundamental analysis expert, a politics addict, and a master of live coverages. In business since 2008 when he founded Forex Crunch.","Experto en análisis fundamental, adicto a la política y maestro de las coberturas en directo. En el sector desde 2008, cuando fundó Forex Crunch.",,Pendiente,
componentes/premium,premium,experts.items[4].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-yohay.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-yohay.webp,,Pendiente,
componentes/premium,premium,experts.items[4].name,Yohay Elam,Yohay Elam,,Pendiente,
componentes/premium,premium,experts.items[4].role,Coverage junkie,Coverage junkie,,Pendiente,
componentes/premium,premium,experts.items[5].bio,"Graduated in Communications, Guillermo has been working as a news editor and market analyst in diverse Forex-related firms, like FXStreet and Kantox.","Licenciado en Comunicación, Guillermo ha trabajado como redactor de noticias y analista de mercados en diversas firmas del sector Forex, como FXStreet y Kantox.",,Pendiente,
componentes/premium,premium,experts.items[5].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-guillermo.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-guillermo.webp,,Pendiente,
componentes/premium,premium,experts.items[5].name,Guillermo Alcala,Guillermo Alcala,,Pendiente,
componentes/premium,premium,experts.items[5].role,Fundamental expert,Fundamental expert,,Pendiente,
componentes/premium,premium,experts.items[6].bio,"Lead analyst of the European session, who writes previews on data releases and publishes daily and weekly forecasts on a variety of assets.","Analista principal de la sesión europea, escribe previas de las publicaciones de datos y publica previsiones diarias y semanales sobre multitud de activos.",,Pendiente,
componentes/premium,premium,experts.items[6].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-sengezer.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-sengezer.webp,,Pendiente,
componentes/premium,premium,experts.items[6].name,Eren Sengezer,Eren Sengezer,,Pendiente,
componentes/premium,premium,experts.items[6].role,The forecaster,The forecaster,,Pendiente,
componentes/premium,premium,experts.items[7].bio,"A finance enthusiast, having vast experience in analyzing and covering the global financial markets, with specialization in forex and commodities markets.","Entusiasta de las finanzas, con amplia experiencia analizando y cubriendo los mercados financieros globales, especializada en Forex y materias primas.",,Pendiente,
componentes/premium,premium,experts.items[7].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-dhwani.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/expert-dhwani.webp,,Pendiente,
componentes/premium,premium,experts.items[7].name,Dhwani Mehta,Dhwani Mehta,,Pendiente,
componentes/premium,premium,experts.items[7].role,Commodity Queen,Commodity Queen,,Pendiente,
componentes/premium,premium,experts.title,Unlock Wisdom: Your FXStreet Premium Experts,Descubre a los expertos de FXStreet Premium,,Pendiente,
componentes/premium,premium,faq.contactLink,mailto:contact@fxstreet.com,mailto:contact@fxstreet.com,,Pendiente,
componentes/premium,premium,faq.items[0].answer,"We are the go-to site for forex, commodities, and indices traders. Our quality, transparency and honesty stand out in the industry. Our Premium service offers exclusive analysis you will not find anywhere else, provided by our renowned analysts.","Somos el sitio de referencia para los traders de forex, materias primas e índices. Nuestra calidad, transparencia y honestidad destacan en el sector. Nuestro servicio Premium ofrece análisis exclusivos que no encontrarás en ningún otro sitio, elaborados por nuestros reconocidos analistas.",,Pendiente,
componentes/premium,premium,faq.items[0].question,Why should I subscribe to FXStreet Premium and not any other service?,¿Por qué debería suscribirme a FXStreet Premium y no a otro servicio?,,Pendiente,
componentes/premium,premium,faq.items[1].answer,"Once you join us, we’ll set you up on Discord, our communications platform, where you can ask our analysts about any trade you have, any asset of interest and just anything on your mind. Our live webinars are also open to your questions.","En cuanto te unas, te daremos acceso a Discord, nuestra plataforma de comunicación, donde podrás preguntar a nuestros analistas sobre cualquier operación, cualquier activo que te interese o lo que se te pase por la cabeza. Nuestros webinars en directo también están abiertos a tus preguntas.",,Pendiente,
componentes/premium,premium,faq.items[1].question,How do I access the analysts?,¿Cómo accedo a los analistas?,,Pendiente,
componentes/premium,premium,faq.items[10].answer,"Once you sign up, we’ll set you up with Discord, which you can use on your computer, tablet, or mobile device. Everything is fitted to give you the best experience.","En cuanto te des de alta, te daremos acceso a Discord, que puedes usar en tu ordenador, tablet o móvil. Todo está preparado para ofrecerte la mejor experiencia.",,Pendiente,
componentes/premium,premium,faq.items[10].question,How do I access FXStreet Premium?,¿Cómo accedo a FXStreet Premium?,,Pendiente,
componentes/premium,premium,faq.items[2].answer,"Yes, we will, and in a timely manner. Our analysts are there to prepare you for the action, provide instant insights during the critical moments and are there after the dust settles. You can access them directly on our inclusive platform. All questions are answered.","Sí, y en el momento oportuno. Nuestros analistas están ahí para prepararte antes de la acción, aportarte una lectura inmediata en los momentos críticos y acompañarte cuando se calman las aguas. Puedes acceder a ellos directamente en nuestra plataforma. Todas las preguntas se responden.",,Pendiente,
componentes/premium,premium,faq.items[2].question,Will you accompany me in my day-to-day trading?,¿Me acompañaréis en mi trading del día a día?,,Pendiente,
componentes/premium,premium,faq.items[3].answer,Not at all. Our knowledgeable analysts accommodate to the most newbie questions as well as the most sophisticated and esoteric ones.,En absoluto. Nuestros analistas resuelven tanto las preguntas más básicas como las más sofisticadas y específicas.,,Pendiente,
componentes/premium,premium,faq.items[3].question,Do I need vast trading experience before joining the service?,¿Necesito mucha experiencia en trading antes de unirme al servicio?,,Pendiente,
componentes/premium,premium,faq.items[4].answer,"We offer quick, to-the-point video courses, and also in-depth webinars, touching on all aspects of trading.","Ofrecemos videocursos rápidos y directos, además de webinars en profundidad que abordan todos los aspectos del trading.",,Pendiente,
componentes/premium,premium,faq.items[4].question,"I want to learn more about trading, how can you help me?","Quiero aprender más sobre trading, ¿cómo podéis ayudarme?",,Pendiente,
componentes/premium,premium,faq.items[5].answer,"Yes, big time. We are experts in fundamental analysis, and will help you understand why markets do what they do, discussing economics, politics, and investor positioning.","Sí, y mucho. Somos expertos en análisis fundamental y te ayudaremos a entender por qué los mercados hacen lo que hacen, hablando de economía, política y posicionamiento de los inversores.",,Pendiente,
componentes/premium,premium,faq.items[5].question,"I know technical analysis, but feel totally lost with fundamental analysis, can you help me?","Sé análisis técnico, pero me pierdo por completo con el análisis fundamental, ¿podéis ayudarme?",,Pendiente,
componentes/premium,premium,faq.items[6].answer,"We provide detailed trade plans that provide the reasoning behind every decision, and our fully transparent about our results. You will become a better trader even without following a single signal.","Ofrecemos planes de trading detallados que explican el razonamiento detrás de cada decisión, y somos totalmente transparentes con nuestros resultados. Te convertirás en mejor trader aunque no sigas ni una sola señal.",,Pendiente,
componentes/premium,premium,faq.items[6].question,What makes your signals special?,¿Qué tienen de especial vuestras señales?,,Pendiente,
componentes/premium,premium,faq.items[7].answer,"No. FXStreet Premium is a single monthly subscription, and everyone gets the full service. There are no tiers, no add-ons, and no long-term commitment - you can cancel whenever you want.","No. FXStreet Premium es una única suscripción mensual, y todo el mundo recibe el servicio completo. No hay niveles, ni extras, ni compromiso de permanencia: puedes cancelar cuando quieras.",,Pendiente,
