Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[1].Features[1].SubFeatures[0].content,Heikin Ashi graph helps you detect trends - a feature you will only find on professional platforms. The Heikin-Ashi technique helps you identify a trend more easily and detect trading opportunities. Also you can use our Forecast Poll. It’s a tool you can use to improve the isolation of trends (cancelling noise on the graph) and predict future prices. This forex plot type is not considered to be valid to take positions but rather to perform a follow-up of your trading positions.,"El gráfico Heikin Ashi te ayuda a detectar tendencias, una función que solo encontrarás en plataformas profesionales. La técnica Heikin-Ashi te ayuda a identificar una tendencia más fácilmente y a detectar oportunidades de trading. También puedes usar nuestra Encuesta de Pronóstico. Es una herramienta que puedes utilizar para mejorar el aislamiento de las tendencias (cancelando el ruido del gráfico) y predecir precios futuros. Este tipo de gráfico de Forex no se considera válido para tomar posiciones, sino más bien para hacer un seguimiento de tus posiciones de trading.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[1].Features[1].SubFeatures[0].title,Heikin Ashi,Heikin Ashi,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[1].Features[1].title,Unique Types,Tipos únicos,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[1].title,Forex Chart Types,Tipos de gráficos de Forex,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[0].SubFeatures[0].content,"You have plenty of options to draw on your graph, from lines (including trend channels) to arrows, going through rectangles, circles and much more.  Quick option to select where you want your lines to be placed (High, Low, Open or Close). You can also write any text you want to add your particular notes and comments. Another available option to benefit from is the one that allows to configure the color of each of the drawings you put on the board, as well as the line weight (thin, regular or bold).","Tienes muchas opciones para dibujar en tu gráfico, desde líneas (incluidos canales de tendencia) hasta flechas, pasando por rectángulos, círculos y mucho más. Opción rápida para seleccionar dónde quieres colocar tus líneas (Máximo, Mínimo, Apertura o Cierre). También puedes escribir cualquier texto para añadir tus notas y comentarios. Otra opción disponible es la que permite configurar el color de cada uno de los dibujos que pones en el tablero, así como el grosor de la línea (fina, normal o gruesa).",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[1].SubFeatures[0].content,Establish profitable opportunities and swing possibilities with it. It’s a technical drawing tool that uses three parallel trendlines to identify of support and resistance levels. It can help you define the price’s future movement range and its medium point.,Identifica oportunidades rentables y posibilidades de oscilación con ella. Es una herramienta de dibujo técnico que utiliza tres líneas de tendencia paralelas para identificar niveles de soporte y resistencia. Puede ayudarte a definir el rango de movimiento futuro del precio y su punto medio.,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[1].SubFeatures[0].title,Andrew Pitchfork,Horquilla de Andrews,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[1].SubFeatures[1].content,"Map out the magnitude of price moves with Retracements and Arcs. These tools let you draw studies about the possible developments of a price based on its previous move. It can be calculated following different mathematical concepts (Fibonacci, Gann…). While retracements are concerned with just the magnitude of moves, Arcs factor both magnitude and time, offering areas of future support or resistance that will move as time progresses.","Traza la magnitud de los movimientos de precio con los Retrocesos y Arcos. Estas herramientas te permiten dibujar estudios sobre los posibles desarrollos de un precio en función de su movimiento previo. Puede calcularse siguiendo distintos conceptos matemáticos (Fibonacci, Gann…). Mientras que los retrocesos se centran únicamente en la magnitud de los movimientos, los arcos tienen en cuenta tanto la magnitud como el tiempo, ofreciendo zonas de soporte o resistencia futuras que se desplazan a medida que avanza el tiempo.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[1].SubFeatures[1].title,Fibonacci Retracements and Arcs,Retrocesos y arcos de Fibonacci,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[1].SubFeatures[2].content,"Determine trend direction with Linear Regression lines, wich analyze two separate variables, price and time, to define a single relationship and predict price trends.","Determina la dirección de la tendencia con las líneas de Regresión Lineal, que analizan dos variables separadas, precio y tiempo, para definir una única relación y predecir las tendencias del precio.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[1].SubFeatures[2].title,Linear Regression lines,Líneas de Regresión Lineal,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].Features[1].title,Exclusive drawing tools,Herramientas de dibujo exclusivas,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[2].title,Drawing Tools,Herramientas de dibujo,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[3].Features[0].SubFeatures[0].content,"We offer a tool to compare graphs so you can analyze the price history of two assets and analyze relative performance over a period of time. When you click on “Compare”, you can choose the second asset (currency, equity or index). The graph of both assets will be displayed in the same table, with the percentage of deviation in the right vertical axis. The starting point of both lines is zero. For a clearer view, it’s recommended to choose the “line” type. You can edit the color and weight of each currency.","Ofrecemos una herramienta para comparar gráficos y poder analizar el histórico de precios de dos activos y su rendimiento relativo a lo largo de un periodo de tiempo. Al hacer clic en «Comparar», puedes elegir el segundo activo (divisa, acción o índice). El gráfico de ambos activos se mostrará en la misma tabla, con el porcentaje de desviación en el eje vertical derecho. El punto de partida de ambas líneas es cero. Para una vista más clara, se recomienda elegir el tipo «línea». Puedes editar el color y el grosor de cada divisa.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[3].Features[0].title,Compare assets,Comparar activos,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[3].title,Advanced Use,Uso avanzado,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[4].Features[0].SubFeatures[0].content,"Once you have customized all the options you need to analyze and trade the asset, you can save it. So when you come back to the board, it’s ready for you to work on!","Una vez que hayas personalizado todas las opciones que necesitas para analizar y operar el activo, puedes guardarlo. Así, cuando vuelvas al tablero, ¡estará listo para que trabajes!",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[4].Features[0].title,Save your configuration,Guarda tu configuración,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[4].Features[1].SubFeatures[0].content,"By clicking on the “Full chart” button, you will detach it from the FXStreet page so you only see and can focus fully on the diagram (no lateral bars, no navigation menu at the top).","Al hacer clic en el botón «Gráfico completo», lo separarás de la página de FXStreet para que solo veas el diagrama y puedas centrarte plenamente en él (sin barras laterales ni menú de navegación en la parte superior).",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[4].Features[1].title,Detach and see it full-screen,Separa y míralo a pantalla completa,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[4].Features[2].SubFeatures[0].content,"In just one click, you can export and save images (.png) of your graphs (with all your indicators, lines, drawings,...) for later analysis and review. Search for the “PNG” icon.","Con un solo clic, puedes exportar y guardar imágenes (.png) de tus gráficos (con todos tus indicadores, líneas, dibujos…) para analizarlas y revisarlas más tarde. Busca el icono «PNG».",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[4].Features[2].title,Export images,Exporta imágenes,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.FeaturesSection[4].title,"Save, Detach and Export","Guardar, separar y exportar",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.fedSentimentIndexLink,/economic-calendar/fed-sentiment-index,/economic-calendar/fed-sentiment-index,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.firstBulletpoints[0],"Fully customizable,  updated in real time (tick-by-tick), and completely free of charge — and it will remain so","Totalmente personalizable, actualizado en tiempo real (tick a tick) y completamente gratuito, y así seguirá siendo",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.firstBulletpoints[1],"Access to over 6,000 assets, including all Forex pairs, cryptocurrencies, commodities, indices, and US stocks, with unique interbank rates","Acceso a más de 6.000 activos, incluyendo todos los pares de Forex, criptomonedas, materias primas, índices y acciones de EE. UU., con tipos interbancarios únicos",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.firstBulletpoints[2],"Extensive historical data and more than 100 technical indicators, including the FXStreet Fed Sentiment Index","Amplios datos históricos y más de 100 indicadores técnicos, incluido el Índice de Sentimiento de la Fed de FXStreet",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.firstBulletpoints[3],Ability to save your personalized configurations for a more efficient workflow,Posibilidad de guardar tus configuraciones personalizadas para un flujo de trabajo más eficiente,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.intro,"An absolutely must-use tool for the trader, <link>FXStreet’s Interactive Chart</link> offers a very professional platform","Una herramienta absolutamente imprescindible para el trader, <link>el gráfico interactivo de FXStreet</link> ofrece una plataforma muy profesional",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.linkIntro,/rates-charts/chart-interactive,/rates-charts/chart-interactive,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.outro,Here below you have a complete description of its most interesting features and benefits so you can make the most of it.,A continuación encontrarás una descripción completa de sus características y ventajas más interesantes para que puedas aprovecharlo al máximo.,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FeaturesAndBenefits.title,Features and benefits,Características y ventajas,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FxstreetFedSentimentIndex.content[0],"There are many factors that impact asset valuations, such as macroeconomic data releases, geopolitical developments, and political headlines. Nevertheless, one of the arguably most closely watched market drivers is Fedspeak – a form of forward guidance that contains official and alternative communications by the Federal Reserve (Fed) officials.","Hay muchos factores que influyen en la valoración de los activos, como la publicación de datos macroeconómicos, los acontecimientos geopolíticos y los titulares políticos. No obstante, uno de los motores de mercado más observados es el discurso de la Fed (Fedspeak), una forma de orientación a futuro que recoge las comunicaciones oficiales y alternativas de los funcionarios de la Reserva Federal (Fed).",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FxstreetFedSentimentIndex.content[1],"In our commitment to finding actionable insights to help retail traders in their journey, FXStreet is introducing a new tool to help solve this difficult exercise: the <link>FXStreet Fed Sentiment Index</link> indicator.","En nuestro compromiso por encontrar ideas accionables que ayuden a los traders minoristas en su camino, FXStreet presenta una nueva herramienta para ayudar a resolver este difícil ejercicio: el indicador <link>Índice de Sentimiento de la Fed de FXStreet</link>.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FxstreetFedSentimentIndex.content[2],"FXStreet Fed Sentiment Index indicator presents the Fed’s tone as a single value, considering comments from all voting and non-voting members of the FOMC in TV appearances, conferences, interviews, as well as the Fed’s official written communications and more.","El indicador Índice de Sentimiento de la Fed de FXStreet presenta el tono de la Fed como un único valor, teniendo en cuenta los comentarios de todos los miembros del FOMC, con y sin derecho a voto, en apariciones televisivas, conferencias, entrevistas, así como las comunicaciones escritas oficiales de la Fed y más.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FxstreetFedSentimentIndex.content[3],The FXStreet Fed Sentiment Index indicator is adjusted every time a Fed policymaker comments on the policy outlook. It aims to explain how markets perceive the Fed language in its totality over a longer period of time.,El indicador Índice de Sentimiento de la Fed de FXStreet se ajusta cada vez que un responsable de la Fed comenta sobre las perspectivas de política monetaria. Su objetivo es explicar cómo perciben los mercados el lenguaje de la Fed en su totalidad a lo largo de un periodo de tiempo más amplio.,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FxstreetFedSentimentIndex.content[4],You will be surprised by all it has to offer.,Te sorprenderá todo lo que ofrece.,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FxstreetFedSentimentIndex.link,/economic-calendar/fed-sentiment-index,/economic-calendar/fed-sentiment-index,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.FxstreetFedSentimentIndex.title,FXStreet Fed sentiment index,Índice de Sentimiento de la Fed de FXStreet,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.UniqueInterbankRates.content[0],"The majority of other information websites display prices from a single source, most of the time from one retail broker-dealer.","La mayoría de los demás sitios de información muestran precios de una única fuente, la mayoría de las veces de un solo bróker-dealer minorista.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.UniqueInterbankRates.content[1],"At FXStreet, traders get interbank rates coming from a systematic selection of data providers that deliver millions of updates per day.","En FXStreet, los traders obtienen tipos interbancarios procedentes de una selección sistemática de proveedores de datos que ofrecen millones de actualizaciones al día.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.UniqueInterbankRates.content[2],"Interbank quotes are essential for realistic valuations, such as comparison between interbank and a particular broker-dealer's rates; calculating risk exposure; analyzing performance; and justifying trades since price-driven indicators are much more reliable when using interbank rates.","Las cotizaciones interbancarias son esenciales para valoraciones realistas, como la comparación entre los tipos interbancarios y los de un bróker-dealer concreto; el cálculo de la exposición al riesgo; el análisis del rendimiento; y la justificación de operaciones, ya que los indicadores basados en el precio son mucho más fiables cuando se utilizan tipos interbancarios.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.UniqueInterbankRates.content[3],"<link>Our rates</link> are provided by Teletrader, a worldwide financial information provider to institutions like banks, brokers and stock exchanges.","<link>Nuestros tipos</link> los proporciona Teletrader, un proveedor mundial de información financiera para instituciones como bancos, brókeres y bolsas de valores.",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.UniqueInterbankRates.link,/rates-charts/rates,/rates-charts/rates,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.UniqueInterbankRates.title,Unique interbank rates,Tipos interbancarios únicos,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InformationalSection.title,Make the most of FXStreet Forex Interactive Chart,Saca el máximo partido al gráfico interactivo de Forex de FXStreet,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InteractiveTradingSection.content,"Real-time interbank forex rates for more than 1,600 assets acrThe Forex Charts offer over 6,000 graphs in real-time with Forex Interbank rates, Cryptocurrencies, Commodities, Equity Indices and US stocks. It includes 19 time frames and flexible line tools. It also presents a vast range of technical indicators (over 100) such as Linear Regression, CCI, ADX, <link>the FXStreet Fed Sentiment Index</link>, and many more. You can detach the graph and see it full-screen. ","Tipos de cambio de Forex interbancarios en tiempo real para más de 1.600 activos. Los gráficos de Forex ofrecen más de 6.000 gráficos en tiempo real con tipos interbancarios de Forex, criptomonedas, materias primas, índices bursátiles y acciones de EE. UU. Incluye 19 marcos temporales y herramientas de líneas flexibles. También presenta una amplia gama de indicadores técnicos (más de 100) como Regresión Lineal, CCI, ADX, <link>el Índice de Sentimiento de la Fed de FXStreet</link> y muchos más. Puedes separar el gráfico y verlo a pantalla completa. ",,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InteractiveTradingSection.link,/economic-calendar/fed-sentiment-index,/economic-calendar/fed-sentiment-index,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.InteractiveTradingSection.title,Interactive Trading Chart,Gráfico de trading interactivo,,Pendiente,
componentes/rates-charts,rates-charts,ChartPage.title,Live Forex Charts,Gráficos de Forex en vivo,,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[0].answer,"AUD/USD is the currency pair that gauges the Australian Dollar’s (AUD) value against the US Dollar (USD), showing how many USD are needed to buy one AUD. AUD/USD is presented as an exchange rate that fluctuates based on supply and demand dynamics in the foreign exchange market. The relative strength of the United States (US) and the Australian economies, central bank policies, trade relations and political developments are among the factors that impact the exchange rate. AUD/USD is one of the most popular currency pairs among investors due to its high trading volumes and relatively low spreads.","El AUD/USD es el par de divisas que mide el valor del Dólar australiano (AUD) frente al Dólar estadounidense (USD), mostrando cuántos USD se necesitan para comprar un AUD. El AUD/USD se presenta como un tipo de cambio que fluctúa en función de la dinámica de oferta y demanda en el mercado de divisas. La fortaleza relativa de las economías de Estados Unidos (EE. UU.) y de Australia, las políticas de los bancos centrales, las relaciones comerciales y los acontecimientos políticos están entre los factores que influyen en el tipo de cambio. El AUD/USD es uno de los pares de divisas más populares entre los inversores debido a su elevado volumen de negociación y a sus diferenciales relativamente bajos.",,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[0].question,What is AUD/USD?,¿Qué es el AUD/USD?,,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[1].answer,"Market forecasting is very hard and models tend to fail to account for rapid changes and unexpected events, which can easily occur. Still, traders use multiple methods to analyze where the AUD/USD exchange rate could be in the short, medium, and long term. On the one hand, traders use technical analysis, which involves drawing price patterns on a chart and using mathematical indicators, to try to anticipate future price action. On the other hand, traders use macroeconomic or fundamental analysis, which focuses on economic developments such as central bank policies, employment, inflation, and growth data, to assess economic health. Finally, the sentiment analysis gauges the overall risk perception of markets to determine whether a currency is more likely to benefit from safe-haven flows or heightened risk appetite. Investors tend to make their trading decisions based on a combination of all these methods.","Pronosticar el mercado es muy difícil y los modelos tienden a no tener en cuenta los cambios rápidos y los eventos inesperados, que pueden ocurrir con facilidad. Aun así, los traders utilizan múltiples métodos para analizar dónde podría estar el tipo de cambio del AUD/USD a corto, medio y largo plazo. Por un lado, los traders usan el análisis técnico, que consiste en dibujar patrones de precio en un gráfico y utilizar indicadores matemáticos, para tratar de anticipar la acción futura del precio. Por otro lado, los traders usan el análisis macroeconómico o fundamental, que se centra en acontecimientos económicos como las políticas de los bancos centrales, el empleo, la inflación y los datos de crecimiento, para evaluar la salud económica. Por último, el análisis del sentimiento mide la percepción general de riesgo de los mercados para determinar si es más probable que una divisa se beneficie de los flujos hacia activos refugio o de un mayor apetito por el riesgo. Los inversores tienden a tomar sus decisiones de trading basándose en una combinación de todos estos métodos.",,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[1].question,How can I forecast the AUD/USD exchange rate?,¿Cómo puedo pronosticar el tipo de cambio del AUD/USD?,,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[2].answer,"The AUD/USD exchange rate is influenced by a wide range of economic and financial factors. The Reserve Bank of Australia (RBA) and the Federal Reserve’s (Fed) monetary policy strategy, based on inflation trends, the state of the economy and the labor market conditions, arguably play the most important role in determining the exchange rate. Additionally, fiscal policies, trade relations and political developments could drive the demand and/or supply for currencies, impacting the exchange rate.","El tipo de cambio del AUD/USD está influido por una amplia gama de factores económicos y financieros. La estrategia de política monetaria del Banco de la Reserva de Australia (RBA) y de la Reserva Federal (Fed), basada en las tendencias de la inflación, el estado de la economía y las condiciones del mercado laboral, probablemente desempeña el papel más importante a la hora de determinar el tipo de cambio. Además, las políticas fiscales, las relaciones comerciales y los acontecimientos políticos podrían impulsar la demanda y/o la oferta de divisas, afectando al tipo de cambio.",,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[2].question,Which factors influence the AUD/USD exchange rate?,¿Qué factores influyen en el tipo de cambio del AUD/USD?,,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[3].answer,"Central banks use various tools to fulfill their mandates, typically focused on controlling inflation and supporting the labor market. Interest rates are the main tool, but not the only one. However, it's the one that impacts financial markets the most as it's directly related to borrowing costs, both for people and companies. For example, if the Reserve Bank of Australia decides to raise interest rates to battle rising inflation, higher yields for holding onto the AUD make it more attractive to investors. As a result, the diminishing supply of the AUD in circulation helps it appreciate. Conversely, the US Dollar could depreciate if the Federal Reserve responds to worsening labor market conditions by lowering interest rates, thus making it less costly to borrow. AUD/USD rises if the RBA’s policy decisions are seen as supportive for the Australian Dollar or the Fed’s strategy is negative for the US Dollar, and vice versa.","Los bancos centrales utilizan diversas herramientas para cumplir sus mandatos, normalmente centrados en controlar la inflación y apoyar el mercado laboral. Los tipos de interés son la herramienta principal, pero no la única. Sin embargo, son los que más impactan en los mercados financieros, ya que están directamente relacionados con los costes de financiación, tanto para personas como para empresas. Por ejemplo, si el Banco de la Reserva de Australia decide subir los tipos de interés para combatir el aumento de la inflación, los mayores rendimientos por mantener el AUD lo hacen más atractivo para los inversores. Como resultado, la menor oferta de AUD en circulación ayuda a que se aprecie. Por el contrario, el Dólar estadounidense podría depreciarse si la Reserva Federal responde al empeoramiento de las condiciones del mercado laboral bajando los tipos de interés, abaratando así el coste de los préstamos. El AUD/USD sube si las decisiones de política del RBA se consideran favorables para el Dólar australiano o si la estrategia de la Fed es negativa para el Dólar estadounidense, y viceversa.",,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[3].question,How do central bank policies influence the AUD/USD exchange rate?,¿Cómo influyen las políticas de los bancos centrales en el tipo de cambio del AUD/USD?,,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[4].answer,"Trading AUD/USD involves buying or selling the Australian Dollar against the US Dollar in the foreign exchange market. While it’s possible to exchange physical currencies at banks or exchange offices, this method isn’t optimal due to the high costs involved. Instead, investors typically prefer to trade in the foreign exchange market through brokers’ digital platforms. Trading currency pairs online ensures low costs, fast execution times, and even provides the opportunity to use leverage, depending on how much risk an investor is willing to take.","Operar el AUD/USD implica comprar o vender el Dólar australiano frente al Dólar estadounidense en el mercado de divisas. Aunque es posible cambiar divisas físicas en bancos u oficinas de cambio, este método no es óptimo debido a los elevados costes que conlleva. En su lugar, los inversores suelen preferir operar en el mercado de divisas a través de las plataformas digitales de los brókeres. Operar pares de divisas en línea garantiza costes bajos, tiempos de ejecución rápidos e incluso ofrece la posibilidad de usar apalancamiento en función del riesgo que el inversor esté dispuesto a asumir.",,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[4].question,How can I trade AUD/USD?,¿Cómo puedo operar el AUD/USD?,,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[5].answer,"Most online trading platforms allow trading of currency pairs 24 hours every weekday. However, if a broker uses dynamic spreads, it will be more costly to trade AUD/USD during periods of low market activity, when volatility and liquidity are thin. Hence, most traders might prefer to trade AUD/USD by the end of the American session and when Asian markets open, between 20:00 GMT and 06:00 GMT. In addition to heightened market activity, macroeconomic data releases can also provide trading opportunities.","La mayoría de las plataformas de trading en línea permiten operar pares de divisas las 24 horas de cada día laborable. Sin embargo, si un bróker utiliza diferenciales dinámicos, será más costoso operar el AUD/USD durante los periodos de baja actividad del mercado, cuando la volatilidad y la liquidez son escasas. Por ello, la mayoría de los traders prefieren operar el AUD/USD al final de la sesión americana y cuando abren los mercados asiáticos, entre las 20:00 y las 06:00 GMT. Además de una mayor actividad del mercado, las publicaciones de datos macroeconómicos también pueden ofrecer oportunidades de trading.",,Pendiente,
componentes/rates-charts,rates-charts,FaqsSection.faqs.audusd[5].question,What is the best time to trade AUD/USD?,¿Cuál es el mejor momento para operar el AUD/USD?,,Pendiente,
