Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/about-us,about-us,reviews.items[1].name,Raffi Avedikian,Raffi Avedikian,,Pendiente,
componentes/about-us,about-us,reviews.items[2].content,"This is a very good and impartial site for up to date news information and prompts, They answer questions honestly and without bias",Este es un sitio muy bueno e imparcial para información de noticias actualizadas y avisos. Responden preguntas honestamente y sin sesgo,,Pendiente,
componentes/about-us,about-us,reviews.items[2].date,"Nov 20, 2025",20 nov 2025,,Pendiente,
componentes/about-us,about-us,reviews.items[2].name,Donald Macgillivray,Donald Macgillivray,,Pendiente,
componentes/about-us,about-us,reviews.items[3].content,"FXSTREET is still number 1. I have been with FXSTREET for over a year now and in all my journeys in trading so far, no one is more reliable, user friendly and there for you during all hours for advice. For me especially the knowledge I have gained in fundamentals from FXStreet is invaluable. Big recommend to anyone who is serious about there trading journey","FXSTREET sigue siendo el número 1. He estado con FXSTREET durante más de un año y en todos mis viajes en el trading hasta ahora, nadie es más confiable, fácil de usar y está ahí para ti durante todas las horas para asesoramiento. Para mí, especialmente el conocimiento que he adquirido en fundamentos de FXStreet es invaluable. Gran recomendación para cualquiera que sea serio acerca de su viaje de trading",,Pendiente,
componentes/about-us,about-us,reviews.items[3].date,"Nov 7, 2025",7 nov 2025,,Pendiente,
componentes/about-us,about-us,reviews.items[3].name,Jamie Robinson,Jamie Robinson,,Pendiente,
componentes/about-us,about-us,reviews.items[4].content,Great for Forex. Relevant and effective information from both a fundamental and technical point of view. It has been very useful to me in Forex.,Excelente para Forex. Información relevante y efectiva desde un punto de vista tanto fundamental como técnico. Me ha sido muy útil en Forex.,,Pendiente,
componentes/about-us,about-us,reviews.items[4].date,"Apr 5, 2025",5 abr 2025,,Pendiente,
componentes/about-us,about-us,reviews.items[4].name,Sergio J. Padrón A.,Sergio J. Padrón A.,,Pendiente,
componentes/about-us,about-us,reviews.title,User Reviews,Reseñas de usuarios,,Pendiente,
componentes/about-us,about-us,story.stats[0].label,employees around the world,empleados alrededor del mundo,,Pendiente,
componentes/about-us,about-us,story.stats[0].value,100,100,,Pendiente,
componentes/about-us,about-us,story.stats[1].label,pageviews per year,páginas vistas por año,,Pendiente,
componentes/about-us,about-us,story.stats[1].value,100M,100M,,Pendiente,
componentes/about-us,about-us,story.stats[2].label,traders from 200+ countries visit our website,traders de más de 200 países visitan nuestro sitio web,,Pendiente,
componentes/about-us,about-us,story.stats[2].value,25M,25M,,Pendiente,
componentes/about-us,about-us,story.stats[3].label,languages,idiomas,,Pendiente,
componentes/about-us,about-us,story.stats[3].value,14,14,,Pendiente,
componentes/about-us,about-us,story.stats[4].label,news posts and analysis articles every week,noticias y artículos de análisis cada semana,,Pendiente,
componentes/about-us,about-us,story.stats[4].value,"1,000+","1,000+",,Pendiente,
componentes/about-us,about-us,story.stats[5].icon,social,,,Pendiente,
componentes/about-us,about-us,story.stats[5].label,traders in Social Media channels,traders en redes sociales,,Pendiente,
componentes/about-us,about-us,story.stats[5].value,+1M,+1M,,Pendiente,
componentes/about-us,about-us,story.timeline[0].description,"Three friends from Barcelona create an international forex website in English, with information and tools for currency traders.","Tres amigos de Barcelona crean un sitio web internacional de forex en inglés, con información y herramientas para traders de divisas.",,Pendiente,
componentes/about-us,about-us,story.timeline[0].year,2000,2000,,Pendiente,
componentes/about-us,about-us,story.timeline[10].description,FXStreet launches its first Broker Review and the Cashback service.,FXStreet lanza su primera Reseña de Brokers y el servicio de Cashback.,,Pendiente,
componentes/about-us,about-us,story.timeline[10].year,2024,2024,,Pendiente,
componentes/about-us,about-us,story.timeline[11].description,Today,Hoy,,Pendiente,
componentes/about-us,about-us,story.timeline[11].year,2025,2025,,Pendiente,
componentes/about-us,about-us,story.timeline[1].description,"As the team starts to grow, they move to an office. By then, the website gets its first language versions: Spanish and Chinese.","A medida que el equipo comienza a crecer, se mudan a una oficina. Para entonces, el sitio web obtiene sus primeras versiones de idioma: español y chino.",,Pendiente,
componentes/about-us,about-us,story.timeline[1].year,2003,2003,,Pendiente,
componentes/about-us,about-us,story.timeline[2].description,New features have been added to the website: Webinars and the Economic Calendar.,Se han agregado nuevas características al sitio web: Webinars y el Calendario Económico.,,Pendiente,
componentes/about-us,about-us,story.timeline[2].year,2005,2005,,Pendiente,
componentes/about-us,about-us,story.timeline[3].description,"A 2.0 version of the website is launched, and as the team keeps growing, they move to a bigger office in the center of Barcelona.","Se lanza una versión 2.0 del sitio web, y a medida que el equipo sigue creciendo, se mudan a una oficina más grande en el centro de Barcelona.",,Pendiente,
componentes/about-us,about-us,story.timeline[3].year,2006,2006,,Pendiente,
componentes/about-us,about-us,story.timeline[4].description,"Launch of an in-house Forex-only news feed, also offered to third-party companies. It was the beginning of the company's B2B product branch.","Lanzamiento de un feed de noticias interno exclusivo de Forex, también ofrecido a empresas terceras. Fue el comienzo de la rama de productos B2B de la empresa.",,Pendiente,
componentes/about-us,about-us,story.timeline[4].year,2009,2009,,Pendiente,
componentes/about-us,about-us,story.timeline[5].description,"A new website layout and new languages are introduced, reaching 17. Also, it is when the first version of the Currencies Forecast Poll is launched. Premium Webinars are launched in the same year, offering exclusive insights and expert-led sessions.","Se introduce un nuevo diseño del sitio web y nuevos idiomas, alcanzando 17. También es cuando se lanza la primera versión de la Encuesta de Pronóstico de Divisas.",,Pendiente,
componentes/about-us,about-us,story.timeline[5].year,2010,2010,,Pendiente,
componentes/about-us,about-us,story.timeline[6].description,The company refreshes the FXStreet logo.,La empresa actualiza el logo de FXStreet.,,Pendiente,
componentes/about-us,about-us,story.timeline[6].year,2014,2014,,Pendiente,
componentes/about-us,about-us,story.timeline[7].description,"With a fresh design and enhanced user experience, FXStreet 3.0 marks a complete evolution of the website.","Con un diseño fresco y una experiencia de usuario mejorada, FXStreet 3.0 marca una evolución completa del sitio web.",,Pendiente,
componentes/about-us,about-us,story.timeline[7].year,2016,2016,,Pendiente,
componentes/about-us,about-us,story.timeline[8].description,"FXStreet launches its Crypto section and Cryptocurrency News feed in 2018, providing dedicated coverage of the digital asset market.","FXStreet lanza su sección de Cripto y el feed de Noticias de Criptomonedas en 2018, proporcionando cobertura dedicada del mercado de activos digitales.",,Pendiente,
componentes/about-us,about-us,story.timeline[8].year,2018,2018,,Pendiente,
componentes/about-us,about-us,story.timeline[9].description,"The Premium subscription launches, offering exclusive content and advanced features for traders.","Se lanza la suscripción Premium, ofreciendo contenido exclusivo y características avanzadas para traders.",,Pendiente,
componentes/about-us,about-us,story.timeline[9].year,2020,2020,,Pendiente,
componentes/about-us,about-us,story.title,Our story,Nuestra historia,,Pendiente,
componentes/about-us,about-us,story.todayLabel,Today,Hoy,,Pendiente,
componentes/about-us,about-us,tagline,Trusted market insights since 2000,Información de mercado confiable desde 2000,,Pendiente,
componentes/about-us,about-us,title,About us,Sobre nosotros,,Pendiente,
