Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/privacy-policy,privacy-policy,sections[6].paragraphs[1],"On the other hand, third parties who have a legal or contractual obligation with FXStreet to provide access to this personal data will have the right to access it, including, for example, the Ombudsman and Judges and Courts interested in related proceedings with submitted claims, as well as other competent Public Administrations, in cases provided by law and for the purposes defined therein.","Por otro lado, terceros que tengan una obligación legal o contractual con FXStreet para proporcionar acceso a estos datos personales tendrán derecho a acceder a ellos, incluyendo, por ejemplo, el Defensor del Pueblo y Jueces y Tribunales interesados en procedimientos relacionados con reclamaciones presentadas, así como otras Administraciones Públicas competentes, en casos previstos por ley y para los fines definidos en ella.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[6].title,7. DATA COMMUNICATION,7. COMUNICACIÓN DE DATOS,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[0],"The user may exercise at any time, under the terms established by current legislation, the rights to access, rectify or deletion of data, request the restriction of processing of their personal data, object to it, request the portability of their data, as well as revoke the consent given, rights recognized in the aforementioned Regulation (EU). The user may exercise these rights by contacting FXStreet at the address of its registered office indicated above; by sending an email to the following address privacy@fxstreet.com or to the postal address c/Portaferrisa 7 08002 Barcelona, Spain.","El usuario podrá ejercer en cualquier momento, en los términos establecidos por la legislación vigente, los derechos de acceso, rectificación o supresión de datos, solicitar la restricción del tratamiento de sus datos personales, oponerse al mismo, solicitar la portabilidad de sus datos, así como revocar el consentimiento prestado, derechos reconocidos en el mencionado Reglamento (UE). El usuario podrá ejercer estos derechos contactando con FXStreet en la dirección de su domicilio social indicada anteriormente; mediante el envío de un correo electrónico a la siguiente dirección privacy@fxstreet.com o a la dirección postal c/Portaferrisa 7 08002 Barcelona, España.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[10],"Likewise, the user may file a complaint with the Spanish Data Protection Agency (the competent supervisory authority in this matter), especially when they have not obtained satisfaction in the exercise of their rights, by sending a letter to the following address: C/Jorge Juan, nº 6, 28001 - Madrid, or through the website: https://www.agpd.es","Asimismo, el usuario podrá presentar una reclamación ante la Agencia Española de Protección de Datos (la autoridad de control competente en esta materia), especialmente cuando no haya obtenido satisfacción en el ejercicio de sus derechos, mediante el envío de una carta a la siguiente dirección: C/Jorge Juan, nº 6, 28001 - Madrid, o a través del sitio web: https://www.agpd.es",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[1],"Interested parties may access their personal data, obtain confirmation as to whether or not personal data concerning them is being processed, as well as request the rectification of inaccurate data or, where appropriate, request its deletion when, among other reasons, the data is no longer necessary for the purposes for which it was collected. Under certain circumstances, interested parties may request the restriction of the processing of their data, in which case it will only be kept for the exercise or defense of claims that may arise.","Los interesados podrán acceder a sus datos personales, obtener confirmación sobre si se están tratando o no datos personales que les conciernen, así como solicitar la rectificación de datos inexactos o, en su caso, solicitar su supresión cuando, entre otros motivos, los datos ya no sean necesarios para los fines para los que fueron recogidos. En determinadas circunstancias, los interesados podrán solicitar la restricción del tratamiento de sus datos, en cuyo caso solo se conservarán para el ejercicio o la defensa de reclamaciones que puedan surgir.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[2],"Interested parties may also object to the processing of their data. In this case, FXStreet will stop processing the data, except for compelling legitimate reasons, or the exercise or defense of possible claims.","Los interesados también podrán oponerse al tratamiento de sus datos. En este caso, FXStreet dejará de tratar los datos, salvo por motivos legítimos imperiosos, o el ejercicio o la defensa de posibles reclamaciones.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[3],"As an interested party, you have the right to receive the personal data that concerns you, in a structured, commonly used, and machine-readable format, and to transmit them to another data controller when:","Como interesado, tiene derecho a recibir los datos personales que le conciernen, en un formato estructurado, de uso común y lectura mecánica, y a transmitirlos a otro responsable del tratamiento cuando:",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[4],The processing is based on consent.,El tratamiento esté basado en el consentimiento.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[5],The data has been provided by the interested party.,Los datos hayan sido proporcionados por el interesado.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[6],The processing is carried out by automated means.,El tratamiento se efectúe por medios automatizados.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[7],"When exercising your right to data portability, you will have the right to have personal data transmitted directly from one controller to another, where technically feasible.","Al ejercer su derecho a la portabilidad de datos, tendrá derecho a que los datos personales se transmitan directamente de un responsable a otro, cuando sea técnicamente posible.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[8],"Regarding treatments based on user consent, you can withdraw such consent at any time. However, withdrawing your consent will not affect the lawfulness of the processing carried out under your consent before its withdrawal, and will not affect the lawfulness of the processing we continue to carry out under any other legal basis.","En relación con tratamientos basados en el consentimiento del usuario, puede retirar dicho consentimiento en cualquier momento. Sin embargo, la retirada de su consentimiento no afectará a la licitud del tratamiento efectuado bajo su consentimiento antes de su retirada, y no afectará a la licitud del tratamiento que continuemos realizando bajo cualquier otra base legal.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[9],"For the effective exercise of these rights, the user must prove their identity by providing their name and surname, a photocopy of their ID or equivalent identifying document that proves their identity, a request that specifies the request, an address for notifications, and the date and signature of the requester.","Para el ejercicio efectivo de estos derechos, el usuario deberá acreditar su identidad proporcionando su nombre y apellidos, una fotocopia de su DNI o documento identificativo equivalente que acredite su identidad, una solicitud que especifique la petición, una dirección para notificaciones, y la fecha y firma del solicitante.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].title,8. RIGHTS OF THE INTERESTED PARTIES,8. DERECHOS DE LOS INTERESADOS,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[0],"By using this website, you acknowledge and agree that you have the right to request that your personal data be erased or forgotten in accordance with applicable data protection laws. If you wish to exercise this right, please contact us using the contact information provided on our website.","Al usar este sitio web, usted reconoce y acepta que tiene derecho a solicitar que sus datos personales sean borrados u olvidados de acuerdo con las leyes de protección de datos aplicables. Si desea ejercer este derecho, póngase en contacto con nosotros utilizando la información de contacto proporcionada en nuestro sitio web.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[1],"We will consider all requests for erasure or forgotten data in accordance with applicable laws and regulations. In some cases, we may be required to retain certain data for legal or regulatory reasons. If we are unable to comply with your request for erasure or forgotten data, we will inform you of the reasons for our inability to do so.","Consideraremos todas las solicitudes de borrado u olvido de datos de acuerdo con las leyes y regulaciones aplicables. En algunos casos, es posible que estemos obligados a conservar ciertos datos por razones legales o regulatorias. Si no podemos cumplir con su solicitud de borrado u olvido de datos, le informaremos de las razones de nuestra incapacidad para hacerlo.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[2],"Please note that the right to be forgotten is not an absolute right, and may be limited in certain circumstances. For example, we may be required to retain certain data for legal or regulatory reasons, or to exercise or defend legal claims. Additionally, erasure or forgotten data may not be possible if it is necessary for the performance of a contract or service that you have requested.","Tenga en cuenta que el derecho al olvido no es un derecho absoluto y puede estar limitado en ciertas circunstancias. Por ejemplo, es posible que estemos obligados a conservar ciertos datos por razones legales o regulatorias, o para ejercer o defender reclamaciones legales. Además, el borrado u olvido de datos puede no ser posible si es necesario para el cumplimiento de un contrato o servicio que haya solicitado.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[3],We will make reasonable efforts to ensure that any personal data that is retained is accurate and up-to-date. You have the right to request that any inaccurate data be corrected or updated.,Haremos esfuerzos razonables para garantizar que cualquier dato personal que se conserve sea preciso y esté actualizado. Tiene derecho a solicitar que cualquier dato inexacto sea corregido o actualizado.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[4],"We may update these terms and conditions from time to time. Any changes will be posted on our website, and your continued use of our website will be deemed acceptance of any updated terms and conditions.","Podemos actualizar estos términos y condiciones de vez en cuando. Cualquier cambio se publicará en nuestro sitio web, y su uso continuado de nuestro sitio web se considerará como aceptación de cualquier término y condición actualizado.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[5],"By using our website, you agree to the terms and conditions set out in this section on the right to be forgotten.","Al usar nuestro sitio web, acepta los términos y condiciones establecidos en esta sección sobre el derecho al olvido.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].title,9. RIGHT TO BE FORGOTTEN,9. DERECHO AL OLVIDO,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[0],"We take the security of your personal information very seriously and have implemented measures to protect against unauthorized access, alteration, or disclosure. In the event of a data breach, we will take appropriate steps to notify affected users and authorities as required by law.","Nos tomamos muy en serio la seguridad de su información personal y hemos implementado medidas para proteger contra el acceso, alteración o divulgación no autorizados. En caso de una violación de datos, tomaremos las medidas apropiadas para notificar a los usuarios afectados y a las autoridades según lo requiera la ley.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[1],"If we become aware of a data breach that compromises the security of your personal information, we will take steps to investigate the breach and mitigate any harm. This may include notifying affected users, updating our security measures, and cooperating with law enforcement agencies.","Si nos enteramos de una violación de datos que comprometa la seguridad de su información personal, tomaremos medidas para investigar la violación y mitigar cualquier daño. Esto puede incluir notificar a los usuarios afectados, actualizar nuestras medidas de seguridad y cooperar con las agencias de aplicación de la ley.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[2],"We are not responsible for any harm or damages resulting from a data breach that is beyond our control, including but not limited to attacks by malicious third parties or natural disasters. However, we will take all reasonable measures to prevent and mitigate any potential breaches.","No somos responsables de ningún daño o perjuicio resultante de una violación de datos que esté fuera de nuestro control, incluyendo pero no limitado a ataques de terceros maliciosos o desastres naturales. Sin embargo, tomaremos todas las medidas razonables para prevenir y mitigar cualquier violación potencial.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[3],"By using our services, you acknowledge that no method of transmission over the internet or electronic storage is 100% secure, and you agree to assume any risk associated with the security of your personal information.","Al usar nuestros servicios, reconoce que ningún método de transmisión por Internet o almacenamiento electrónico es 100% seguro, y acepta asumir cualquier riesgo asociado con la seguridad de su información personal.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].title,10. DATA BREACHES,10. VIOLACIONES DE DATOS,,Pendiente,
componentes/privacy-policy,privacy-policy,title,Privacy Policy,Política de Privacidad,,Pendiente,
