Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].followUp[0],"We test for <strong>slippage, order rejections, and spread consistency.</strong> Brokers using transparent ECN or DMA models with a wide range of advanced order types, such as trailing stops or bracket orders, are rated more favorably.","Probamos el <strong>deslizamiento, los rechazos de órdenes y la consistencia del spread.</strong> Los brokers que utilizan modelos ECN o DMA transparentes con una amplia gama de tipos de orden avanzados, como trailing stops u órdenes bracket, obtienen valoraciones más favorables.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].followUp[1],"We also examine whether trades are filled promptly and at the expected prices, particularly during <strong>high-volume sessions.</strong> Those that experience delays, <strong>poor fill accuracy, frequent requotes, or widening spreads</strong> during stable market conditions will see their scores impacted accordingly.","También examinamos si las operaciones se ejecutan con prontitud y a los precios esperados, especialmente durante <strong>sesiones de alto volumen.</strong> Aquellos que experimentan retrasos, <strong>mala precisión de ejecución, requotes frecuentes o ampliación de spreads</strong> en condiciones de mercado estables verán afectadas sus puntuaciones en consecuencia.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].followUp[2],This scoring is entirely experimental and based on actual trading experience.,Esta puntuación es enteramente experimental y se basa en la experiencia real de trading.,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].title,Execution Quality,Calidad de ejecución,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[3].content,"Brokers that allow hedging, scalping, and algorithmic trading earn additional points. Restrictions on these features may result in a lower score.","Los brokers que permiten cobertura, scalping y trading algorítmico obtienen puntos adicionales. Las restricciones en estas funciones pueden resultar en una puntuación más baja.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[3].title,Trading Conditions,Condiciones de trading,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].paragraphs[0],"We review the broker's trading environment, flexibility, and execution performance:","Revisamos el entorno de trading del broker, su flexibilidad y el rendimiento de ejecución:",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].title,Trading Settings,Configuración de trading,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].closing,"Points are assigned based on variety, usefulness, and quality of available tools and content.","Los puntos se asignan según la variedad, la utilidad y la calidad de las herramientas y el contenido disponibles.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[0].content,"MT4/5, cTrader, TradingView, and in-house platforms are scored on customization, speed, and usability. Outdated or clunky platforms with limited features receive lower scores.","MT4/5, cTrader, TradingView y plataformas propias se puntúan según personalización, velocidad y usabilidad. Las plataformas obsoletas o poco ágiles con funciones limitadas reciben puntuaciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[0].title,Trading Platforms,Plataformas de trading,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[1].content,"Tools that support copy trading and capital management, such as PAMM or MAM accounts, are evaluated based on their integration and management capabilities. Brokers offering proprietary or in-house solutions receive higher scores due to <strong>greater oversight and control</strong> of performance and risk.","Las herramientas que admiten copy trading y gestión de capital, como cuentas PAMM o MAM, se evalúan según su integración y capacidades de gestión. Los brokers que ofrecen soluciones propias o internas reciben puntuaciones más altas debido a una <strong>mayor supervisión y control</strong> del rendimiento y el riesgo.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[1].followUp[0],"Third-party integrations, while still valuable, typically score lower because the broker has limited influence over the quality of fund management. Brokers without these tools, or with poor integration, are rated lower.","Las integraciones de terceros, aunque valiosas, suelen puntuar más bajo porque el broker tiene influencia limitada sobre la calidad de la gestión de fondos. Los brokers sin estas herramientas, o con mala integración, obtienen valoraciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[1].title,Copy Trading & PAMM/MAM,Copy trading y PAMM/MAM,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[2].content,"Regular webinars, in-depth tutorials, and comprehensive written guides are all positively rated. Limited, outdated, or low-quality content lowers the score.","Los webinars regulares, tutoriales en profundidad y guías escritas completas se valoran positivamente. El contenido limitado, obsoleto o de baja calidad reduce la puntuación.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[2].title,Education,Formación,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[3].content,"Brokers offering calendars, sentiment indicators, calculators, VPS, and news feeds receive the highest scores. Missing tools or limited functionality result in reduced points.","Los brokers que ofrecen calendarios, indicadores de sentimiento, calculadoras, VPS y feeds de noticias reciben las puntuaciones más altas. La falta de herramientas o funcionalidad limitada resulta en puntos reducidos.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[3].title,Trader Tools,Herramientas para traders,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].paragraphs[0],"We assess how well a broker supports a trader's journey with platforms, tools, and education:","Evaluamos qué tan bien apoya un broker el recorrido del trader con plataformas, herramientas y formación:",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].title,Tools & Resources,Herramientas y recursos,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].closing,"Points are allocated based on transparency, credibility, and investor safety.","Los puntos se asignan según la transparencia, la credibilidad y la seguridad del inversor.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[0].content[0],"Regulation is one of the most important signals of trust. We evaluate the quality and number of regulatory licenses a broker holds, placing the most emphasis on Tier 1 regulators such as those in the <strong>UK, US, EU, Australia, and Japan.</strong>","La regulación es una de las señales de confianza más importantes. Evaluamos la calidad y el número de licencias regulatorias que posee un broker, con mayor énfasis en reguladores de Nivel 1 como los del <strong>Reino Unido, EE. UU., UE, Australia y Japón.</strong>",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[0].content[1],"Brokers licensed by multiple top-tier authorities score highest. Approval from only one major regulator can still be viewed positively, while regulation from emerging market jurisdictions earns moderate recognition. Brokers with minimal or no regulatory oversight receive lower trust scores","Los brokers autorizados por múltiples autoridades de primer nivel obtienen las puntuaciones más altas. La aprobación de un solo regulador importante aún puede valorarse positivamente, mientras que la regulación de jurisdicciones de mercados emergentes recibe un reconocimiento moderado. Los brokers con supervisión regulatoria mínima o inexistente reciben puntuaciones de confianza más bajas",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[0].title,Regulatory Tiers,Niveles regulatorios,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[1].content,Brokers with no warnings or unresolved issues score higher. Multiple or major unresolved alerts significantly lower scores.,Los brokers sin advertencias o problemas sin resolver obtienen puntuaciones más altas. Múltiples alertas importantes sin resolver reducen significativamente las puntuaciones.,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[1].title,Regulatory Alerts,Alertas regulatorias,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[2].content,"Negative balance protection, segregated funds, and compensation schemes all add points. The absence of these protections results in a lower score.","La protección de saldo negativo, los fondos segregados y los esquemas de compensación suman puntos. La ausencia de estas protecciones resulta en una puntuación más baja.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[2].title,Client Protections,Protecciones al cliente,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[3].content[0],"This score reflects FXStreet's editorial opinion, alongside aggregated feedback from respected platforms such as ForexPeaceArmy, Trustpilot, and others. We consider the overall sentiment of user reviews, any unresolved regulatory complaints, and our own experience from the hands-on testing process.","Esta puntuación refleja la opinión editorial de FXStreet, junto con comentarios agregados de plataformas respetadas como ForexPeaceArmy, Trustpilot y otras. Consideramos el sentimiento general de las reseñas de usuarios, cualquier queja regulatoria sin resolver y nuestra propia experiencia del proceso de pruebas prácticas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[3].content[1],"<strong>Consistent positive feedback and transparency are rewarded</strong>, while poor user experiences or unresolved issues result in a reduced score.","<strong>La retroalimentación positiva constante y la transparencia son recompensadas</strong>, mientras que las malas experiencias de usuario o problemas sin resolver resultan en una puntuación reducida.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[3].title,Reputation,Reputación,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[4].content,"We assess a broker's long-term operational track record and consistency. Brokers with many years in business and a stable brand identity tend to inspire greater trust. A long history of uninterrupted operations and minimal name changes is viewed positively, as it signals <strong>reliability and resilience</strong>. Those with multiple name changes in a short period score lower.","Evaluamos el historial operativo a largo plazo y la consistencia de un broker. Los brokers con muchos años en el negocio y una identidad de marca estable tienden a inspirar mayor confianza. Un largo historial de operaciones ininterrumpidas y cambios mínimos de nombre se valora positivamente, ya que señala <strong>fiabilidad y resiliencia</strong>. Aquellos con múltiples cambios de nombre en un período corto obtienen puntuaciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].criteria[4].title,Stability,Estabilidad,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].paragraphs[0],"This is our most heavily weighted category. We assess regulation, safety, and reputation:","Esta es nuestra categoría con mayor peso. Evaluamos la regulación, la seguridad y la reputación:",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].title,Trust,Confianza,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].closing,"Scoring is based on the breadth, accessibility, and effectiveness of customer service.","La puntuación se basa en la amplitud, la accesibilidad y la eficacia del servicio al cliente.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[0].content,"Brokers offering multilingual support score higher. Each supported language adds value, especially when handled by fluent human agents rather than automated translations. Higher marks are awarded for support in widely used languages such as English, Spanish, and Arabic as these reflect broader accessibility and global trader reach.","Los brokers que ofrecen soporte multilingüe obtienen puntuaciones más altas. Cada idioma admitido aporta valor, especialmente cuando es gestionado por agentes humanos fluidos en lugar de traducciones automatizadas. Se otorgan mejores calificaciones por soporte en idiomas ampliamente utilizados como inglés, español y árabe, ya que reflejan una mayor accesibilidad y alcance global del trader.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[0].title,Languages,Idiomas,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[1].content,"A wider variety of contact methods, including live chat, email, phone, and social media, earns higher scores. Brokers with limited or outdated communication options score lower.","Una mayor variedad de métodos de contacto, incluidos chat en vivo, correo electrónico, teléfono y redes sociales, otorga puntuaciones más altas. Los brokers con opciones de comunicación limitadas u obsoletas obtienen puntuaciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[1].title,Support Channels,Canales de soporte,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[2].content,Brokers offering 24/7 customer support are rated highest. Reduced scores are given when support is limited to business hours or doesn't align with major global trading sessions.,Los brokers que ofrecen atención al cliente 24/7 obtienen las puntuaciones más altas. Se otorgan puntuaciones reducidas cuando el soporte se limita al horario comercial o no se alinea con las principales sesiones globales de trading.,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[2].title,Support Schedule,Horario de soporte,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[3].content,"We submit real queries and time the responses. Fast replies, particularly within minutes, score highest, while delays of over a day result in lower scores.","Enviamos consultas reales y medimos los tiempos de respuesta. Las respuestas rápidas, especialmente en cuestión de minutos, obtienen las puntuaciones más altas, mientras que retrasos de más de un día resultan en puntuaciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[3].title,Response Times,Tiempos de respuesta,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[4].content,"The quality of the support matters. Clear, helpful, and accurate responses that resolve the issue earn top marks. Generic, unhelpful, or incorrect answers reduce the score.","La calidad del soporte importa. Las respuestas claras, útiles y precisas que resuelven el problema obtienen las mejores calificaciones. Las respuestas genéricas, poco útiles o incorrectas reducen la puntuación.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].criteria[4].title,Usefulness,Utilidad,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].paragraphs[0],"We evaluate the quality, reach, and responsiveness of the broker's support team:","Evaluamos la calidad, el alcance y la capacidad de respuesta del equipo de soporte del broker:",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[4].title,Customer Support,Atención al cliente,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].closing,"Scores are awarded based on user-friendliness, accessibility, and consistency across devices.","Las puntuaciones se otorgan según la facilidad de uso, la accesibilidad y la consistencia entre dispositivos.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[0].content,"Clean design, fast performance, and well-organized content. Slow or outdated websites reduce the score.","Diseño limpio, rendimiento rápido y contenido bien organizado. Los sitios web lentos u obsoletos reducen la puntuación.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[0].title,Website & Navigation,Sitio web y navegación,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[1].content,"Fast, digital onboarding processes get higher marks. Complicated or manual processes reduce the score.",Los procesos de incorporación digitales y rápidos obtienen mejores calificaciones. Los procesos complicados o manuales reducen la puntuación.,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[1].title,Account Opening,Apertura de cuenta,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[2].content,"A well-structured, customisable platform earns more points. Poorly designed, inflexible platforms score lower.",Una plataforma bien estructurada y personalizable obtiene más puntos. Las plataformas mal diseñadas e inflexibles obtienen puntuaciones más bajas.,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[2].title,Platform Interface,Interfaz de la plataforma,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[3].content,"Apps that mirror the full platform experience are rewarded. Basic, slow, or unstable apps lose marks.","Las aplicaciones que replican la experiencia completa de la plataforma son recompensadas. Las aplicaciones básicas, lentas o inestables pierden puntos.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].criteria[3].title,Mobile App,Aplicación móvil,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].paragraphs[0],We score how smooth and intuitive the overall experience is:,Puntuamos qué tan fluida e intuitiva es la experiencia general:,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[5].title,User Experience,Experiencia de usuario,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,seo.description,FXStreet aims to provide an honest and impartial broker review. Here is how we analyze every aspect a trader might consider when selecting a broker.,FXStreet aspira a ofrecer una reseña de brokers honesta e imparcial. Aquí explicamos cómo analizamos cada aspecto que un trader puede considerar al seleccionar un broker.,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,seo.title,How does FXStreet review brokers,Cómo revisa FXStreet a los brokers,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,title,How does FXStreet review and score brokers?,¿Cómo revisa y califica FXStreet a los brokers?,,Pendiente,
