Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/terms-conditions,terms-conditions,sections[3].paragraphs[0],"The entirety of the Websites: text, images, trademarks, graphics, logos, buttons, software files, color combinations, as well as the structure, selection, arrangement, and presentation of their contents, are protected by Intellectual and Industrial Property laws and belong to FOREXSTREET, S.L.U. as the author of collective work, with the reproduction, distribution, public communication, and transformation being prohibited, except for personal and private use.","La totalidad de los Sitios Web: textos, imágenes, marcas, gráficos, logotipos, botones, archivos de software, combinaciones de colores, así como la estructura, selección, ordenación y presentación de sus contenidos, están protegidos por las leyes de Propiedad Intelectual e Industrial y pertenecen a FOREXSTREET, S.L.U. como autor de obra colectiva, quedando prohibida la reproducción, distribución, comunicación pública y transformación, salvo para uso personal y privado.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[3].paragraphs[1],The Company does not guarantee that the contents are accurate or error-free or that the user's free use of them will not infringe upon the rights of third parties. The proper or improper use of this page and its contents is the responsibility of the user.,La Compañía no garantiza que los contenidos sean exactos o estén libres de errores o que el uso libre de los mismos por parte del usuario no infrinja los derechos de terceros. El uso adecuado o inadecuado de esta página y sus contenidos es responsabilidad del usuario.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[3].paragraphs[2],"Likewise, the reproduction, retransmission, copying, transfer, or redistribution, in whole or in part, of the information contained on the Page, regardless of its purpose and the means used for it, is prohibited without prior authorization from the Company.","Asimismo, queda prohibida la reproducción, retransmisión, copia, cesión o redistribución, total o parcial, de la información contenida en la Página, independientemente de su finalidad y de los medios utilizados para ello, sin autorización previa de la Compañía.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[3].title,4. INTELECTUAL AND INDUSTRIAL PROPERTY,4. PROPIEDAD INTELECTUAL E INDUSTRIAL,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[4].paragraphs[0],"The Website may include links to third-party sites. Pages belonging to third parties have not been reviewed nor are they subject to controls by the Company. In any case, the Company cannot be held responsible for the content of these websites or for the measures taken regarding their privacy or the processing of their personal data.","El Sitio Web puede incluir enlaces a sitios de terceros. Las páginas pertenecientes a terceros no han sido revisadas ni están sujetas a controles por parte de la Compañía. En cualquier caso, la Compañía no puede ser considerada responsable del contenido de estos sitios web ni de las medidas adoptadas respecto a su privacidad o el tratamiento de sus datos personales.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[4].paragraphs[1],The Company recommends carefully reading the terms of use and privacy policies of these sites.,La Compañía recomienda leer detenidamente los términos de uso y las políticas de privacidad de estos sitios.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[4].paragraphs[2],"If you are interested in activating a link to any of the Company's pages, you must communicate it, obtaining express consent to create the link. The Company reserves the right to oppose the activation of links to its website.","Si está interesado en activar un enlace a cualquiera de las páginas de la Compañía, debe comunicarlo, obteniendo el consentimiento expreso para crear el enlace. La Compañía se reserva el derecho de oponerse a la activación de enlaces a su sitio web.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[4].title,5. LINKS,5. ENLACES,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].list[0],"The content entered by them, especially the data and information entered and sent to the Company through the Websites.","El contenido introducido por ellos, especialmente los datos e información introducidos y enviados a la Compañía a través de los Sitios Web.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].list[1],"Carrying out any type of unlawful action, harmful to rights, harmful, and/or detrimental.","Llevar a cabo cualquier tipo de acción ilegal, perjudicial para los derechos, dañina y/o perjudicial.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].list[2],"The custody of their username and password, not communicating it to third parties, in order to avoid identity impersonation or providing false or incorrect data.","La custodia de su nombre de usuario y contraseña, no comunicándola a terceros, con el fin de evitar la suplantación de identidad o el suministro de datos falsos o incorrectos.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[0],The Company shall not be directly or indirectly responsible for:,La Compañía no será directa ni indirectamente responsable de:,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[1],"The quality of the service, access speed, proper functioning, availability, and continuity of operation of the Page.","La calidad del servicio, velocidad de acceso, funcionamiento adecuado, disponibilidad y continuidad de funcionamiento de la Página.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[2],Any damage that may be caused to the user's equipment by the use of the Page.,Cualquier daño que pueda causarse al equipo del usuario por el uso de la Página.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[3],"Cases in which a third party, breaching the established security measures, accesses messages or uses them to send computer viruses.","Casos en los que un tercero, incumpliendo las medidas de seguridad establecidas, acceda a mensajes o los utilice para enviar virus informáticos.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[4],"Vices and defects of all kinds in the content transmitted, disseminated, stored, or made available.","Vicios y defectos de todo tipo en el contenido transmitido, difundido, almacenado o puesto a disposición.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[5],"The legality, reliability, and usefulness of the content that users transmit through the use of the page or the services offered on it, as well as its truthfulness or accuracy. The Company does not control the use that users make of the Page, nor does it guarantee that they do so in accordance with the provisions of this Legal Notice.","La legalidad, fiabilidad y utilidad del contenido que los usuarios transmiten a través del uso de la página o los servicios ofrecidos en ella, así como su veracidad o exactitud. La Compañía no controla el uso que los usuarios hacen de la Página, ni garantiza que lo hagan de acuerdo con lo dispuesto en este Aviso Legal.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[6],The updating of the content offered in the news sections.,La actualización del contenido ofrecido en las secciones de noticias.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].paragraphs[7],"By way of illustration and without limitation, the user shall be responsible for:","A título ilustrativo y sin limitación, el usuario será responsable de:",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[5].title,6. LIABILITIES,6. RESPONSABILIDADES,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[6].paragraphs[0],"For any type of controversy arising from the use of the services offered or the content of the Websites, the parties, by accepting the clauses established in these Terms of Use, shall submit to the competent Courts and Tribunals of Barcelona.","Para cualquier tipo de controversia derivada del uso de los servicios ofrecidos o del contenido de los Sitios Web, las partes, al aceptar las cláusulas establecidas en estos Términos de Uso, se someterán a los Juzgados y Tribunales competentes de Barcelona.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[6].title,7. JURISDICTION,7. JURISDICCIÓN,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[7].paragraphs[0],"Please note that the Terms and Conditions outlined here apply only to our standard products and services. If you have purchased our Premium product, please refer to the Premium Terms and Conditions available at <a href=""/info/premium-terms-and-conditions"" class=""text-main-primary hover:underline"">https://www.fxstreet.com/info/premium-terms-and-conditions</a>. These terms and conditions contain additional information regarding the features and benefits of our Premium product, as well as any specific requirements or limitations associated with its use. By purchasing the Premium product, you agree to abide by these terms and conditions in addition to those outlined here for our standard products and services. If you have any questions or concerns regarding our Premium product or its associated terms and conditions, please do not hesitate to contact us.","Tenga en cuenta que los Términos y Condiciones aquí descritos se aplican únicamente a nuestros productos y servicios estándar. Si ha adquirido nuestro producto Premium, consulte los Términos y Condiciones Premium disponibles en <a href=""/info/premium-terms-and-conditions"" class=""text-main-primary hover:underline"">https://www.fxstreet.es/info/premium-terms-and-conditions</a>. Estos términos y condiciones contienen información adicional sobre las características y beneficios de nuestro producto Premium, así como cualquier requisito o limitación específica asociada con su uso. Al adquirir el producto Premium, usted acepta cumplir con estos términos y condiciones además de los aquí descritos para nuestros productos y servicios estándar. Si tiene alguna pregunta o inquietud sobre nuestro producto Premium o sus términos y condiciones asociados, no dude en contactarnos.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[7].title,8. PREMIUM PRODUCT,8. PRODUCTO PREMIUM,,Pendiente,
componentes/terms-conditions,terms-conditions,title,Terms and Conditions,Términos y Condiciones,,Pendiente,
