Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.faqs[0].question,Why is NFP important?,¿Por qué es importante el NFP?,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.faqs[1].answer,"<p>Nonfarm Payrolls generally have a positive correlation with the US Dollar. This means when payrolls' figures come out higher-than-expected the USD tends to rally and vice versa when they are lower.</p><p>NFPs influence the US Dollar by virtue of their impact on inflation, monetary policy expectations and interest rates. A higher NFP usually means the Federal Reserve will be more tight in its monetary policy, supporting the USD.</p>","<p>Las nóminas no agrícolas suelen tener una correlación positiva con el dólar estadounidense. Esto significa que, cuando las cifras de empleo salen por encima de lo previsto, el USD tiende a subir, y a la inversa cuando son más bajas.</p><p>El NFP influye en el dólar estadounidense por su impacto en la inflación, las expectativas de política monetaria y los tipos de interés. Un NFP más alto suele implicar una política monetaria más restrictiva por parte de la Reserva Federal, lo que apoya al USD.</p>",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.faqs[1].question,How does NFP affect the US Dollar?,¿Cómo afecta el NFP al dólar estadounidense?,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.faqs[2].answer,"<p>Nonfarm Payrolls are generally negatively correlated with the price of Gold. This means a higher-than-expected payroll figure will have a depressing effect on the Gold price and vice versa.</p><p>Higher NFP generally has a positive effect on the value of the USD, and like most major commodities Gold is priced in US Dollars. If the USD gains in value, therefore, it requires less Dollars to buy an ounce of Gold.</p><p>Also, higher interest rates (typically helped higher NFPs) also lessen the attractiveness of Gold as an investment compared to staying in cash, where the money will at least earn interest.</p>","<p>Las nóminas no agrícolas suelen estar negativamente correlacionadas con el precio del oro. Esto significa que una cifra de empleo superior a lo esperado suele presionar a la baja el precio del oro, y viceversa.</p><p>Un NFP más alto suele tener un efecto positivo sobre el valor del USD y, como la mayoría de las materias primas importantes, el oro cotiza en dólares estadounidenses. Si el USD gana valor, se necesitan menos dólares para comprar una onza de oro.</p><p>Además, tipos de interés más altos (habitualmente favorecidos por un NFP más alto) reducen el atractivo del oro como inversión frente a mantener efectivo, que al menos devenga intereses.</p>",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.faqs[2].question,How does NFP affect Gold?,¿Cómo afecta el NFP al oro?,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.faqs[3].answer,"<p>Those who trade NFP releases base their advice on previous preparation and some fundamental research. The elaboration of some macroeconomic analysis is essential for successful trading.</p><p>This research includes averages of past headline NFP numbers, Weekly Jobless Claims, ISM reports, or other employment data published earlier such as ADP, JOLTS, or the Challenger report.</p><p>Nonfarm Payrolls is only one component within a bigger jobs report and the data can be overshadowed by the other components.</p><p>At times, when NFP comes out higher than forecast, but the Average Weekly Earnings is lower than expected, the market has ignored the potentially inflationary effect of the headline result and interpreted the fall in earnings as deflationary.</p><p>The Participation Rate and the Average Weekly Hours components can also influence the market reaction, but to a much lesser extent.</p>","<p>Quienes operan la publicación del NFP basan sus recomendaciones en una preparación previa y en algo de investigación fundamental. Elaborar un análisis macroeconómico es esencial para operar con éxito.</p><p>Esa investigación incluye promedios de cifras históricas de NFP, las solicitudes semanales de subsidio por desempleo, informes del ISM u otros datos de empleo publicados antes, como ADP, JOLTS o el informe Challenger.</p><p>Las nóminas no agrícolas son solo un componente dentro de un informe laboral más amplio y los datos pueden quedar eclipsados por otros componentes.</p><p>A veces, cuando el NFP sale por encima del consenso pero los ingresos semanales medios son inferiores a lo esperado, el mercado ignora el posible efecto inflacionario del dato principal e interpreta la caída de los ingresos como deflacionaria.</p><p>La tasa de participación y las horas semanales medias también pueden influir en la reacción del mercado, aunque en menor medida.</p>",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.faqs[3].question,How to trade NFP?,¿Cómo operar el NFP?,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.overview.paragraphs[0],The Nonfarm Payrolls (NFP) report measures the number of jobs added or lost in the US economy over the prior month. It is usually released by the US Department of Labor on the first Friday of each month at 8:30 ET.,El informe de nóminas no agrícolas (NFP) mide el número de empleos creados o perdidos en la economía estadounidense durante el mes anterior. Suele publicarse el primer viernes de cada mes a las 8:30 ET por el Departamento de Trabajo de EE.UU.,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.overview.paragraphs[1],The report is important because the US is the largest economy in the world and its currency (the US Dollar) is the global reserve currency. This means that many economies peg their currency's value to that of the USD and many commodities such as Gold and Oil are priced in terms of the Dollar.,"El informe es importante porque EE.UU. es la mayor economía del mundo y su moneda (el dólar estadounidense) es la divisa de reserva global. Esto significa que muchas economías vinculan el valor de su moneda al del USD y que muchas materias primas, como el oro y el petróleo, cotizan en dólares.",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.overview.paragraphs[2],"The NFP report tends to move all markets: currencies, equities, bonds, commodities and cryptocurrencies. It does so immediately after the release of the economic data and sometimes dramatically.","El informe NFP tiende a mover todos los mercados: divisas, renta variable, bonos, materias primas y criptomonedas. Lo hace inmediatamente después de la publicación del dato y, en ocasiones, de forma muy marcada.",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.overview.title,NFP: The most important US economic indicator,NFP: el indicador económico más importante de EE.UU.,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.seo.description,What to expect from the US Nonfarm Payrolls report. News and analysis on NFP and its impact on the US Dollar and forex markets.,Qué esperar del informe de nóminas no agrícolas de EE.UU. Noticias y análisis sobre el NFP y su impacto en el dólar y los mercados forex.,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.seo.keywords,"nfp, nonfarm payrolls, us employment, forex, usd","nfp, nóminas no agrícolas, empleo eeuu, forex, usd",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.seo.pageTitle,Nonfarm Payrolls (NFP),Nóminas no agrícolas (NFP),,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.seo.socialImageUrl,https://editorial.azureedge.net/images/Macroeconomics/CentralBanks/FED/federal-reserve-building-gm490074826-75019399_XtraSmall.jpg,https://editorial.azureedge.net/images/Macroeconomics/CentralBanks/FED/federal-reserve-building-gm490074826-75019399_XtraSmall.jpg,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.nfp.seo.title,Nonfarm Payrolls (NFP) | News & Analysis,Nóminas no agrícolas (NFP) | Noticias y análisis,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.faqs[0].answer,"<p>The Consumer Price Index released by the <a href=""https://www.bls.gov/"">US Bureau of Labor Statistics</a> measures price movements by comparing the retail prices of a representative basket of goods and services. Inflation reduces the purchasing power of the US Dollar (USD), and the CPI is a key indicator to measure inflation and changes in purchasing trends. Generally, a higher CPI reading is seen as positive (bullish) for the USD, while a lower reading is viewed as negative (bearish).</p>","<p>El Índice de Precios al Consumo publicado por la <a href=""https://www.bls.gov/"">Oficina de Estadísticas Laborales de EE.UU.</a> mide los movimientos de precios comparando los precios minoristas de una cesta representativa de bienes y servicios. La inflación reduce el poder adquisitivo del dólar estadounidense (USD), y el CPI es un indicador clave para medir la inflación y los cambios en las tendencias de consumo. En general, una lectura más alta del CPI se considera positiva (alcista) para el USD, mientras que una lectura más baja se ve como negativa (bajista).</p>",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.faqs[0].question,What is the US CPI?,¿Qué es el CPI de EE.UU.?,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.faqs[1].answer,"<p>The US Federal Reserve (Fed) has a dual mandate: to maintain price stability and achieve maximum employment. As part of this mandate, inflation is targeted at around 2%. Inflation became a critical challenge for the Fed, especially in the aftermath of the Covid-19 pandemic, with the CPI reaching multi-decade highs due to persistent supply-chain issues and bottlenecks. The Fed decided to increase interest rates sharply to tame inflation.</p>","<p>La Reserva Federal de EE.UU. (Fed) tiene un doble mandato: mantener la estabilidad de precios y lograr el máximo empleo. Como parte de este mandato, la inflación se orienta hacia alrededor del 2%. La inflación se convirtió en un desafío crítico para la Fed, especialmente tras la pandemia de Covid-19, con el CPI alcanzando máximos de varias décadas debido a problemas persistentes en la cadena de suministro y cuellos de botella. La Fed decidió subir los tipos de interés de forma pronunciada para contener la inflación.</p>",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.faqs[1].question,Why it matters to traders?,¿Por qué importa a los traders?,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.seo.description,What to expect from the US Consumer Price Index. News and analysis on CPI inflation and its impact on the US Dollar and forex markets.,Qué esperar del Índice de Precios al Consumo de EE.UU. Noticias y análisis sobre la inflación CPI y su impacto en el dólar y los mercados forex.,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.seo.keywords,"cpi, consumer price index, us inflation, forex, usd","cpi, ipc, inflación eeuu, forex, usd",,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.seo.pageTitle,Consumer Price Index,Índice de Precios al Consumo,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.seo.socialImageUrl,https://editorial.azureedge.net/images/Macroeconomics/CentralBanks/FED/federal-reserve-building-gm490074826-75019399_XtraSmall.jpg,https://editorial.azureedge.net/images/Macroeconomics/CentralBanks/FED/federal-reserve-building-gm490074826-75019399_XtraSmall.jpg,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,indicators.pmi.seo.title,US CPI Inflation | News & Analysis,IPC de EE.UU. (CPI) | Noticias y análisis,,Pendiente,
componentes/economic-indicator-detail,economic-indicator-detail,sidebar.latestContent,Latest content,Último contenido,,Pendiente,
