Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
seo,Seo,FedSentimentIndex.keywords,"sentiment,forex,positioning,crowd,behaviour,bullish,bearish,positive,negative,fed,central Bank,united states","sentiment,forex,positioning,crowd,behaviour,bullish,bearish,positive,negative,fed,central Bank,united states",,Pendiente,
seo,Seo,FedSentimentIndex.pageTitle,Fed Sentiment Index,Fed Sentiment Index,,Pendiente,
seo,Seo,FedSentimentIndex.socialImageUrl,https://editorial.azureedge.net/images/TechnicalAnalysis/Sentiment/risk-under-magnifying-glass-60181126_Small.jpg,https://editorial.azureedge.net/images/TechnicalAnalysis/Sentiment/risk-under-magnifying-glass-60181126_Small.jpg,,Pendiente,
seo,Seo,FedSentimentIndex.title,Fed Sentiment Index,Fed Sentiment Index,,Pendiente,
seo,Seo,ForexMarketHours.description,Everything you need to keep informed about Forex Market Hours. Check FXStreet's high quality resources.,Todo lo que necesita para mantenerse informado sobre el horario del mercado Forex. Consulte los recursos de alta calidad de FXStreet.,,Pendiente,
seo,Seo,ForexMarketHours.pageTitle,Forex Market Hours,Horario del Mercado Forex,,Pendiente,
seo,Seo,ForexMarketHours.title,Forex Market Hours | Trading Sessions & Hours Chart,Horario del Mercado Forex | Sesiones y Horarios de Trading,,Pendiente,
seo,Seo,Home.description,"FXStreet is a leading source for reliable news and real time Forex analysis. FXStreet offers real-time exchange rates, charts and an economic calendar.",FXStreet es el portal lider de notícias y analísis sobre Forex. Ofrece gráficos y tipos de cambio en tiempo real y un calendario económico.,,Pendiente,
seo,Seo,Home.title,FXStreet - The Forex Market,Forex Street. El mercado de divisas,,Pendiente,
seo,Seo,Manifest.description,"FXStreet is a forex information website offering real-time exchange rates, analysis and forecasts, news, trading signals and more.","FXStreet es un portal de información sobre Forex que ofrece tipos de cambio en tiempo real, análisis y pronósticos, noticias, señales de trading y más.",,Pendiente,
seo,Seo,Manifest.name,FXStreet,FXStreet,,Pendiente,
seo,Seo,Manifest.shortName,FXStreet,FXStreet,,Pendiente,
seo,Seo,News.description,Latest news and updates from the forex market,Últimas noticias y actualizaciones del mercado forex,,Pendiente,
seo,Seo,News.pageTitle,Forex News,Noticias - FXStreet,,Pendiente,
seo,Seo,News.title,Forex News,Noticias - FXStreet,,Pendiente,
seo,Seo,NewsFeed.description,Latest news feed from the forex market,Feed de últimas noticias del mercado forex,,Pendiente,
seo,Seo,NewsFeed.pageTitle,News Feed,Feed de Noticias,,Pendiente,
seo,Seo,NewsFeed.title,News Feed,Feed de Noticias,,Pendiente,
seo,Seo,Premium.description,"Join FXStreet Premium for actionable trading signals, live webinars, instant access to analysts and an ad-free Economic Calendar.","Únete a FXStreet Premium y accede a señales de trading accionables, webinars en directo, acceso inmediato a los analistas y un calendario económico sin anuncios.",,Pendiente,
seo,Seo,Premium.title,"FXStreet Premium - Trading signals, live webinars and expert analysis","FXStreet Premium - Señales de trading, webinars en directo y análisis experto",,Pendiente,
seo,Seo,PremiumTerms.description,Read the terms and conditions for FXStreet Premium subscription services.,Lea los términos y condiciones de los servicios de suscripción de FXStreet Premium.,,Pendiente,
seo,Seo,PremiumTerms.title,Premium Terms and Conditions - FXStreet,Términos y Condiciones Premium - FXStreet,,Pendiente,
seo,Seo,PressReleases.description,Latest Press Releases,Manténgase al día con las últimas notas de prensa corporativas del sector financiero y forex.,,Pendiente,
seo,Seo,PressReleases.title,Press Releases,Notas de prensa - FXStreet,,Pendiente,
seo,Seo,Prevention.description,Learn how FXStreet prevents scams. We never ask for crypto payments or contact you for money. Discover our official channels and how to report suspicious activity today.,Aprende cómo FXStreet previene estafas. Nunca solicitamos pagos en criptomonedas ni te contactamos para pedir dinero. Descubre nuestros canales oficiales y cómo reportar actividad sospechosa.,,Pendiente,
seo,Seo,Prevention.title,Scam Prevention - FXStreet,Prevención de estafas - FXStreet,,Pendiente,
seo,Seo,PrivacyPolicy.description,"Learn about FXStreet's privacy policy, how we collect, use, and protect your personal data, and your rights under GDPR.","Conozca la política de privacidad de FXStreet, cómo recopilamos, usamos y protegemos sus datos personales, y sus derechos bajo el RGPD.",,Pendiente,
seo,Seo,PrivacyPolicy.title,Privacy Policy - FXStreet,Política de Privacidad - FXStreet,,Pendiente,
seo,Seo,RatesAndCharts.Asset.description,"{assetNameDescription} exchange rate. Charts, forecast poll, current trading positions and technical analysis. Keep informed on {assetNameDescription} updates.","Tipo de cambio de {assetNameDescription}. Gráficos, encuesta de pronóstico, posiciones de trading actuales y análisis técnico. Mantente informado sobre las novedades de {assetNameDescription}.",,Pendiente,
seo,Seo,RatesAndCharts.Asset.title,{assetNameTitle} - Live Exchange Rate & Trend Chart,{assetNameTitle} - Tipo de cambio en vivo y gráfico de tendencia,,Pendiente,
seo,Seo,RatesAndCharts.Chart.description,"Customize Charts with Interbank rates from 140 liquidity providers, low latency, real-time and historical data for more than 1000 assets (FX, Commodities and Indices).","Personaliza gráficos con tipos de cambio interbancarios de 140 proveedores de liquidez, baja latencia y datos en tiempo real e históricos de más de 1000 activos (Forex, materias primas e índices).",,Pendiente,
seo,Seo,RatesAndCharts.Chart.title,Live Forex Charts - FXStreet,Gráficos de Forex en vivo - FXStreet,,Pendiente,
seo,Seo,RatesAndCharts.ChartInteractive.description,"Interactive forex charts with real-time interbank rates, over 100 technical indicators, drawing tools, and customizable layouts for more than 6,000 assets.","Gráficos interactivos de Forex con tipos de cambio interbancarios en tiempo real, más de 100 indicadores técnicos, herramientas de dibujo y diseños personalizables para más de 6.000 activos.",,Pendiente,
seo,Seo,RatesAndCharts.ChartInteractive.title,Interactive Forex Charts - FXStreet,Gráficos interactivos de Forex - FXStreet,,Pendiente,
seo,Seo,RatesAndCharts.Forecast.description,"Check FXStreet Forecast, a sentiment poll conducted by FXStreet containing price targets from our dedicated contributors and major banks.","Consulta el pronóstico de FXStreet, una encuesta de sentimiento realizada por FXStreet con objetivos de precio de nuestros colaboradores y de los principales bancos.",,Pendiente,
seo,Seo,RatesAndCharts.Forecast.title,Forex Forecast | FXStreet,Pronóstico de Forex | FXStreet,,Pendiente,
seo,Seo,RatesAndCharts.Indicators.description,Everything you need to keep informed about Technical Confluences Detector. Check FXStreet's high quality resources.,Todo lo que necesitas para mantenerte informado sobre el Detector de Confluencias Técnicas. Consulta los recursos de alta calidad de FXStreet.,,Pendiente,
seo,Seo,RatesAndCharts.Indicators.title,Forex Indicator,Indicador de Forex,,Pendiente,
seo,Seo,RatesAndCharts.Rates.description,"Check our Interbank Forex Rates Table from 140 liquidity providers, low latency, real-time and historical data for more than 1000 assets (FX, Commodities & Indices).","Consulta nuestra tabla de tipos de cambio interbancarios de Forex de 140 proveedores de liquidez, baja latencia y datos en tiempo real e históricos de más de 1000 activos (Forex, materias primas e índices).",,Pendiente,
seo,Seo,RatesAndCharts.Rates.title,Live Forex Rates - FXStreet,Tipos de cambio de Forex en vivo - FXStreet,,Pendiente,
seo,Seo,RatesAndCharts.SubHome.description,"Live forex rates, real-time EUR/USD charts, and FXStreet tools to track major pairs and plan your trading.","Tipos de cambio en tiempo real, gráficos EUR/USD y herramientas de FXStreet para seguir los principales pares y planificar tu trading.",,Pendiente,
seo,Seo,RatesAndCharts.SubHome.title,Rates and Charts - FXStreet,Gráficos y Tipos de Cambio - FXStreet,,Pendiente,
seo,Seo,Search.description,Search results for news,Resultados de búsqueda de noticias,,Pendiente,
seo,Seo,Search.pageTitle,Advanced Search,Búsqueda,,Pendiente,
seo,Seo,Search.title,FXStreet Search,Resultados de búsqueda,,Pendiente,
seo,Seo,SubHomeShowcases.description,Choose the best forex broker that fits your needs thanks to our in-depth forex broker reviews that provide valuable insights from FXStreet's experts,Elige el bróker de forex que mejor se adapte a tus necesidades gracias a nuestras reseñas en profundidad con insights de los expertos de FXStreet,,Pendiente,
seo,Seo,SubHomeShowcases.title,Best Forex Brokers in {year},Mejores brókers de forex en {year},,Pendiente,
seo,Seo,TermsConditions.description,"Read FXStreet's terms and conditions, privacy policy, and cookie policy. Learn about our data protection practices and your rights.","Lea los términos y condiciones, política de privacidad y política de cookies de FXStreet. Conozca nuestras prácticas de protección de datos y sus derechos.",,Pendiente,
seo,Seo,TermsConditions.title,Terms and Conditions - FXStreet,Términos y Condiciones - FXStreet,,Pendiente,
seo,Seo,TransparencyTranslations.description,Transparency Translations,Transparencia en las Traducciones,,Pendiente,
seo,Seo,TransparencyTranslations.title,Transparency Translations,Transparencia en las Traducciones,,Pendiente,
seo,Seo,WorldInterestRates.description,Check the latest interest rates from central banks around the world. Compare global rates and stay informed on monetary policy decisions.,"Sigue tipos de interes actuales, proximas reuniones y ultimos cambios de politica monetaria de los principales bancos centrales y paises.",,Pendiente,
seo,Seo,WorldInterestRates.title,World Interest Rates | Global Central Bank Rates,Tipos de interes mundiales - FXStreet,,Pendiente,
